machine,core,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
matrix-cpu,4,Base_OpenMP,default,0.184241,0.174457,0.068130,0.645292,0.033703,0.159836,0.107728,0.047055,0.526981,0.154018,0.153945,0.132392,0.369369,0.064450,1.917408,0.006806,0.001159,0.008238,0.016711,0.717378,0.597163,0.298253,0.335095,0.026571,0.320115,0.775173,0.400041,0.361351,0.618261,0.047458,0.558754,1.136092,1.748564,0.086272,0.023482,0.280424,1.885556,1.595594,0.006280,0.017360,0.183272,0.563503,0.732930,0.022686,0.402694,0.284245,0.269374,0.296304,0.403038,0.039976,0.141441,0.125393,2.528178,0.687241,0.000000,0.060287,0.114542,0.113277,0.000000,0.021404,0.397002,1.031159,0.603249,0.171901,0.055020,0.026533,Not run,Not run,0.002990,0.006170,0.015856,Not run,0.392800,0.062232,Not run
matrix-cpu,224,Base_OpenMP,default,0.022911,0.013486,0.115681,0.141191,0.230548,0.041926,0.040178,0.079659,0.115287,0.563463,0.558667,0.019082,0.086501,0.227498,4.118437,0.012323,0.012311,0.013040,0.012328,1.736428,0.057811,0.118795,0.463992,0.035706,0.470184,0.279799,0.233490,0.030171,0.099148,0.010553,0.226712,0.063891,0.083753,0.011420,0.047190,0.294362,2.598000,0.074103,0.019003,0.027993,0.208779,0.735423,0.916329,0.023822,0.230435,0.413862,0.455193,0.426330,0.223327,0.010993,0.027757,0.013902,0.161296,0.035427,0.000000,0.040287,0.015557,0.015161,0.000000,0.012395,0.038197,0.070220,0.152602,0.026224,0.022932,0.034725,Not run,Not run,0.012113,0.023825,0.022898,Not run,0.703608,6.484563,Not run
matrix-cpu,112,Base_OpenMP,default,0.015984,0.003703,0.006635,0.034694,0.014667,0.006136,0.005829,0.005417,0.017023,0.030610,0.031200,0.017075,0.012047,0.012144,4.244782,0.001346,0.005729,0.006129,0.001839,1.737639,0.013428,0.009365,0.025885,0.011563,0.026265,0.137985,0.014842,0.011484,0.011065,0.003518,0.014464,0.063306,0.087771,0.005754,0.003782,0.018932,0.153805,0.076190,0.002983,0.001957,0.032358,0.042309,0.072054,0.002043,0.013181,0.025292,0.028584,0.022649,0.012895,0.002039,0.006766,0.004747,0.120099,0.010862,0.000000,0.005367,0.006133,0.005978,0.000000,0.001596,0.018698,0.049749,0.014958,0.008827,0.002997,0.002789,Not run,Not run,0.000946,0.001431,0.001680,Not run,0.691269,0.380251,Not run
matrix-cpu,56,Base_OpenMP,default,0.028196,0.005714,0.004754,0.050864,0.008085,0.008057,0.008334,0.004816,0.026783,0.019689,0.020159,0.018650,0.018212,0.007524,2.864677,0.001024,0.001602,0.002046,0.001724,1.305698,0.022614,0.009128,0.017404,0.004653,0.018042,0.135150,0.011065,0.015370,0.040573,0.002412,0.011010,0.094918,0.138964,0.008250,0.003029,0.014865,0.110064,0.117213,0.008335,0.001617,0.026912,0.030300,0.052178,0.002142,0.012685,0.015606,0.018477,0.015594,0.009339,0.002129,0.009652,0.006260,0.197695,0.024620,0.000000,0.005565,0.009265,0.009145,0.000000,0.002021,0.024894,0.078807,0.018462,0.013091,0.003353,0.002424,Not run,Not run,0.000624,0.000948,0.001266,Not run,0.544733,0.182274,Not run
matrix-cpu,32,Base_OpenMP,default,0.044572,0.021314,0.004247,0.086366,0.007235,0.011447,0.013621,0.005881,0.023224,0.017842,0.017741,0.023946,0.015706,0.007103,2.735914,0.001243,0.000917,0.001153,0.002520,1.279143,0.068495,0.011589,0.016225,0.004371,0.018223,0.110071,0.013322,0.066779,0.084548,0.002991,0.018737,0.162469,0.299661,0.011901,0.003304,0.019045,0.117044,0.204623,0.004633,0.001548,0.029037,0.030503,0.064254,0.002743,0.010029,0.014146,0.015889,0.014640,0.010119,0.003057,0.015482,0.010582,0.344726,0.061654,0.000000,0.008632,0.015535,0.015388,0.000000,0.002710,0.057708,0.136855,0.024235,0.025364,0.005276,0.002904,Not run,Not run,0.000453,0.000817,0.001010,Not run,0.477264,0.096561,Not run
matrix-cpu,16,Base_OpenMP,default,0.086865,0.061806,0.014170,0.160871,0.009634,0.021465,0.026739,0.011434,0.052163,0.027025,0.024983,0.034269,0.036929,0.010766,2.201132,0.001908,0.000539,0.002135,0.004399,1.014785,0.268379,0.037635,0.058165,0.006995,0.060338,0.124262,0.042453,0.159649,0.243482,0.006295,0.074547,0.293235,0.504635,0.020524,0.005531,0.097112,0.316714,0.426992,0.003249,0.004146,0.033432,0.060572,0.109676,0.005222,0.055428,0.067103,0.075342,0.070329,0.042388,0.006564,0.033216,0.030800,0.658249,0.202713,0.000000,0.014412,0.028867,0.028430,0.000000,0.004756,0.133956,0.257709,0.083178,0.039704,0.009218,0.005169,Not run,Not run,0.000562,0.001038,0.003332,Not run,0.411594,0.044227,Not run
matrix-cpu,8,Base_OpenMP,default,0.163195,0.137892,0.033806,0.322610,0.017445,0.105355,0.067347,0.023755,0.350880,0.053165,0.054923,0.067906,0.245577,0.024464,1.916183,0.003537,0.000666,0.003559,0.008481,0.797901,0.435838,0.181967,0.161482,0.018204,0.159555,0.402491,0.159977,0.264623,0.473000,0.030814,0.348652,0.547066,0.860709,0.042903,0.012029,0.165688,0.847215,0.782918,0.004880,0.008211,0.068549,0.215619,0.274857,0.011570,0.163561,0.143281,0.133880,0.142821,0.164150,0.022290,0.081851,0.066919,1.298718,0.518076,0.000000,0.028652,0.057335,0.056808,0.000000,0.009748,0.260676,0.515385,0.404053,0.085487,0.025096,0.010866,Not run,Not run,0.001112,0.002333,0.007885,Not run,0.438526,0.039097,Not run
matrix-cpu,4,Base_OpenMP,default,0.184459,0.168677,0.067148,0.646329,0.033734,0.160176,0.107524,0.047058,0.513207,0.147866,0.147848,0.123514,0.373772,0.063197,1.844861,0.006751,0.001213,0.008262,0.017344,0.765065,0.602484,0.298773,0.334430,0.026570,0.329510,0.777147,0.405756,0.364176,0.620274,0.047378,0.562662,1.106475,1.688799,0.086225,0.023521,0.276939,1.868948,1.582040,0.006280,0.017003,0.181835,0.542820,0.720527,0.022644,0.397004,0.303444,0.270535,0.308787,0.405937,0.040312,0.147000,0.125364,2.574918,0.724164,0.000000,0.060192,0.114179,0.113242,0.000000,0.021373,0.398030,1.044776,0.604261,0.171582,0.054959,0.026768,Not run,Not run,0.002893,0.005917,0.015832,Not run,0.393209,0.063409,Not run
matrix-cpu,224,Base_OpenMP,default,0.023547,0.014050,0.116130,0.141183,0.229255,0.045026,0.037878,0.080000,0.130240,0.567680,0.564507,0.018424,0.091080,0.228956,4.019797,0.012216,0.012291,0.013494,0.012609,1.698867,0.057553,0.119684,0.454673,0.035076,0.461950,0.281352,0.235259,0.032904,0.099714,0.012614,0.231421,0.062746,0.085230,0.011902,0.046292,0.289843,2.514457,0.073349,0.019462,0.027571,0.206329,0.728141,0.922564,0.023628,0.240011,0.410141,0.465074,0.411320,0.231505,0.012293,0.028244,0.013838,0.124629,0.035057,0.000000,0.040515,0.015943,0.016230,0.000000,0.012357,0.035944,0.066214,0.172648,0.030358,0.024668,0.034463,Not run,Not run,0.011845,0.023573,0.023466,Not run,0.708387,6.521286,Not run
matrix-cpu,112,Base_OpenMP,default,0.015479,0.003722,0.006565,0.034658,0.013503,0.006082,0.005803,0.005384,0.016943,0.030515,0.031463,0.017197,0.012080,0.012067,4.203948,0.001431,0.005521,0.005660,0.001822,1.810520,0.013420,0.009495,0.025732,0.011000,0.025694,0.138198,0.014495,0.011390,0.011103,0.001906,0.014080,0.062328,0.084662,0.005476,0.003746,0.018894,0.152464,0.074836,0.002882,0.001928,0.032821,0.042382,0.063828,0.002028,0.013123,0.022730,0.028145,0.022731,0.013256,0.002032,0.006784,0.004763,0.120077,0.010905,0.000000,0.005405,0.006179,0.006056,0.000000,0.001623,0.018140,0.048908,0.015125,0.008720,0.002957,0.002745,Not run,Not run,0.000903,0.001381,0.001767,Not run,0.684431,0.379484,Not run
matrix-cpu,56,Base_OpenMP,default,0.028177,0.006045,0.004737,0.050800,0.007959,0.007992,0.008448,0.004870,0.026097,0.019815,0.020000,0.019360,0.018074,0.007535,3.267853,0.001035,0.002088,0.002382,0.001839,1.361892,0.022135,0.009149,0.017516,0.005503,0.017906,0.135182,0.011159,0.015545,0.040793,0.002442,0.011032,0.096223,0.138904,0.007465,0.003918,0.014954,0.109698,0.117044,0.008399,0.001629,0.027040,0.030034,0.052315,0.002170,0.008811,0.015509,0.018455,0.015793,0.009471,0.002360,0.009635,0.006257,0.197190,0.027087,0.000000,0.005604,0.009562,0.009171,0.000000,0.001969,0.024213,0.078917,0.018821,0.013106,0.003534,0.002458,Not run,Not run,0.000612,0.000927,0.001253,Not run,0.537997,0.181859,Not run
matrix-cpu,32,Base_OpenMP,default,0.044186,0.021217,0.004177,0.085777,0.007151,0.011453,0.013569,0.005855,0.023507,0.017802,0.017662,0.024012,0.016712,0.007073,2.860537,0.001333,0.000976,0.001236,0.002616,1.154813,0.056297,0.011638,0.016115,0.004398,0.018129,0.115153,0.012940,0.067097,0.078772,0.002991,0.019460,0.165604,0.241181,0.011925,0.003634,0.019804,0.118638,0.204555,0.004672,0.001556,0.028573,0.029842,0.063734,0.002819,0.009949,0.014118,0.015914,0.014635,0.009770,0.003084,0.015526,0.010689,0.344632,0.061269,0.000000,0.008181,0.015645,0.015516,0.000000,0.002725,0.058062,0.136721,0.023194,0.021208,0.005183,0.002895,Not run,Not run,0.000434,0.000784,0.000987,Not run,0.474130,0.095594,Not run
matrix-cpu,16,Base_OpenMP,default,0.086985,0.061834,0.012437,0.160936,0.009619,0.021321,0.026423,0.011466,0.051414,0.023672,0.023572,0.035143,0.036609,0.010730,2.233325,0.001938,0.000595,0.001881,0.004426,1.024811,0.268022,0.036277,0.076192,0.007006,0.078022,0.130039,0.044203,0.155148,0.244760,0.006384,0.071852,0.293087,0.468909,0.020551,0.005536,0.093769,0.297991,0.388416,0.003349,0.003793,0.034116,0.061133,0.095396,0.005123,0.043054,0.050120,0.052832,0.051043,0.042200,0.006753,0.033282,0.030796,0.632702,0.199652,0.000000,0.015103,0.028842,0.028589,0.000000,0.004756,0.135988,0.257667,0.086047,0.039739,0.009198,0.004883,Not run,Not run,0.000565,0.001029,0.002587,Not run,0.430388,0.043793,Not run
matrix-cpu,8,Base_OpenMP,default,0.162315,0.137969,0.032062,0.322425,0.017400,0.105646,0.054465,0.023903,0.351738,0.054017,0.053967,0.071140,0.245766,0.024421,1.947844,0.003542,0.000659,0.003362,0.008480,0.769568,0.435850,0.181172,0.161557,0.013415,0.160353,0.419458,0.164305,0.264811,0.472030,0.038988,0.348274,0.555458,0.832567,0.042862,0.012255,0.165202,0.865297,0.748166,0.004749,0.008008,0.068833,0.215938,0.286284,0.011617,0.166838,0.148553,0.127424,0.153042,0.164901,0.022316,0.081618,0.066780,1.265178,0.516401,0.000000,0.028692,0.057257,0.056788,0.000000,0.009758,0.260166,0.515295,0.402771,0.085361,0.025381,0.011104,Not run,Not run,0.001140,0.002310,0.008183,Not run,0.414924,0.039350,Not run
matrix-cpu,4,Base_OpenMP,default,0.184640,0.175236,0.065792,0.646282,0.033708,0.159294,0.108026,0.047930,0.528085,0.147622,0.147842,0.125116,0.371194,0.065698,1.900191,0.006757,0.001365,0.007976,0.016722,0.769844,0.594836,0.298444,0.340453,0.026593,0.337279,0.774812,0.400315,0.362113,0.618775,0.047200,0.558957,1.096623,1.722170,0.086194,0.023521,0.278902,1.959537,1.450111,0.006275,0.017384,0.180402,0.560169,0.702389,0.022488,0.401293,0.286488,0.261077,0.291914,0.410859,0.039949,0.147043,0.125269,2.529379,0.715313,0.000000,0.060182,0.114154,0.113267,0.000000,0.021082,0.394777,1.031037,0.603527,0.171513,0.055053,0.026475,Not run,Not run,0.002849,0.005898,0.015682,Not run,0.390730,0.062524,Not run
tioga-cpu,128,Base_OpenMP,default,0.209314,0.017087,0.012307,0.021611,0.013703,0.024075,0.006414,0.008964,0.039540,0.039263,0.037944,0.049441,0.031206,0.014458,12.835776,0.001680,0.000688,0.002813,0.004197,4.903634,0.036932,0.034321,0.039647,0.001976,0.039149,0.141526,0.043841,0.032360,0.050344,0.012244,0.053374,0.225106,0.428340,0.013143,0.007538,0.034762,0.147649,0.320587,0.006197,0.004123,0.049716,0.058357,0.080274,0.006733,0.040682,0.035281,0.044090,0.034508,0.042575,0.007687,0.020119,0.024657,0.515049,0.045853,0.000000,0.022995,0.024704,0.016644,0.000000,0.006912,0.044678,0.068623,0.055533,0.019083,0.008341,0.007964,Not run,Not run,0.001197,0.001245,0.003166,Not run,0.495624,0.062003,Not run
tioga-cpu,64,Base_OpenMP,default,0.252344,0.020013,0.020990,0.030668,0.014120,0.036437,0.011882,0.015804,0.040144,0.060440,0.060216,0.065580,0.031978,0.019802,6.748545,0.003052,0.000832,0.004368,0.007476,1.661123,0.040057,0.039859,0.060150,0.002965,0.061744,0.138933,0.050026,0.037762,0.062992,0.018952,0.056943,0.335361,0.637829,0.011263,0.010294,0.044112,0.197292,0.476331,0.005496,0.006178,0.063514,0.081482,0.117451,0.009823,0.046834,0.054413,0.067462,0.055406,0.047756,0.010463,0.029544,0.029606,0.736823,0.059567,0.000000,0.033701,0.039400,0.024178,0.000000,0.008773,0.062572,0.038593,0.073110,0.022920,0.009324,0.006494,Not run,Not run,0.001464,0.001765,0.005091,Not run,0.528623,0.055833,Not run
tioga-cpu,32,Base_OpenMP,default,0.213095,0.019080,0.021085,0.062442,0.012046,0.058238,0.016601,0.021082,0.040123,0.059440,0.059121,0.069142,0.032325,0.021841,3.407420,0.002798,0.000909,0.004600,0.007539,1.304616,0.040551,0.040099,0.059156,0.002675,0.060273,0.139354,0.049392,0.036356,0.062665,0.027576,0.056789,0.226656,0.329278,0.011914,0.007579,0.042310,0.194287,0.256967,0.005256,0.006329,0.057582,0.082908,0.113526,0.007230,0.045884,0.053190,0.074699,0.054202,0.046474,0.010650,0.034442,0.029685,0.756782,0.058804,0.000000,0.033674,0.036228,0.024936,0.000000,0.008413,0.059633,0.069716,0.071783,0.021970,0.008853,0.006701,Not run,Not run,0.002161,0.001756,0.005203,Not run,0.547749,0.045489,Not run
tioga-cpu,16,Base_OpenMP,default,0.257985,0.071913,0.029898,0.120893,0.021665,0.122429,0.034401,0.041975,0.050020,0.113448,0.113534,0.125371,0.040050,0.041595,3.288888,0.005094,0.001076,0.006958,0.014473,1.418488,0.201942,0.054913,0.070639,0.003755,0.071755,0.258412,0.059864,0.077613,0.214650,0.053778,0.065756,0.377692,0.576114,0.021098,0.013574,0.052729,0.269089,0.454863,0.007386,0.010863,0.081346,0.107691,0.170313,0.012970,0.056539,0.065052,0.133511,0.066346,0.060256,0.019242,0.066731,0.058960,1.399429,0.091357,0.000000,0.065455,0.059810,0.048460,0.000000,0.015162,0.175935,0.138274,0.109960,0.040055,0.016089,0.012789,Not run,Not run,0.003544,0.004493,0.008263,Not run,0.449899,0.043903,Not run
tioga-cpu,8,Base_OpenMP,default,0.462327,0.202906,0.036738,0.238873,0.041933,0.229884,0.070110,0.079978,0.206194,0.224622,0.225017,0.242910,0.144228,0.080521,3.239199,0.009778,0.002130,0.012508,0.028337,0.795639,0.619498,0.093548,0.093955,0.006259,0.095061,0.820950,0.078811,0.219098,0.712291,0.081247,0.125554,0.756940,1.154900,0.038660,0.025342,0.071205,0.435966,0.890483,0.009679,0.018200,0.135590,0.158702,0.295960,0.025085,0.070922,0.082814,0.254266,0.083901,0.072140,0.039897,0.132748,0.130410,2.797989,0.351984,0.000000,0.130562,0.119197,0.096893,0.000000,0.029779,0.419941,0.274903,0.245422,0.079354,0.025518,0.021091,Not run,Not run,0.006323,0.006718,0.013110,Not run,0.448359,0.049504,Not run
tioga-cpu,4,Base_OpenMP,default,0.641898,0.240269,0.053666,0.475965,0.081610,0.464367,0.134016,0.146877,0.551195,0.445970,0.445820,0.465552,0.386607,0.158007,2.577080,0.018525,0.004017,0.024719,0.055869,0.572741,0.790851,0.291952,0.195799,0.011725,0.208305,0.723551,0.316934,0.344490,0.906223,0.162383,0.581516,1.523672,2.313102,0.075640,0.049715,0.270340,1.297520,1.772236,0.013493,0.032317,0.257351,0.347149,0.617180,0.049453,0.322213,0.182184,0.508401,0.189131,0.320812,0.086322,0.265761,0.265292,5.594970,0.582861,0.000000,0.261287,0.238090,0.193510,0.000000,0.059457,0.508386,0.550231,0.672028,0.158721,0.046663,0.033799,Not run,Not run,0.012335,0.008746,0.012818,Not run,0.412430,0.049072,Not run
tioga-cpu,128,Base_OpenMP,default,0.207134,0.018551,0.011652,0.022019,0.010673,0.023909,0.006154,0.009102,0.040685,0.040199,0.038282,0.049582,0.032055,0.014477,12.901500,0.001727,0.000664,0.002930,0.004081,4.852917,0.048264,0.036332,0.038057,0.002078,0.038704,0.140846,0.040752,0.033704,0.051496,0.020164,0.051908,0.225972,0.423711,0.013063,0.007293,0.037618,0.158319,0.324589,0.006289,0.004156,0.046575,0.056673,0.078883,0.006740,0.041513,0.034182,0.042994,0.049935,0.043733,0.007585,0.019991,0.020268,0.500558,0.045913,0.000000,0.023379,0.024389,0.016647,0.000000,0.007030,0.044669,0.067873,0.056567,0.019052,0.008485,0.003483,Not run,Not run,0.001112,0.001205,0.002985,Not run,0.512079,0.066285,Not run
tioga-cpu,64,Base_OpenMP,default,0.257560,0.019680,0.021282,0.031016,0.015357,0.032808,0.012490,0.015770,0.040435,0.060521,0.060164,0.065704,0.032241,0.020015,6.736504,0.002715,0.000843,0.004469,0.007573,1.675230,0.041288,0.040028,0.060759,0.003006,0.061479,0.138672,0.050351,0.037632,0.063994,0.018236,0.057511,0.429920,0.632189,0.011334,0.010177,0.044105,0.198058,0.473128,0.005584,0.006119,0.066669,0.082280,0.117049,0.009731,0.047405,0.054747,0.069031,0.055452,0.047623,0.010323,0.029763,0.029916,0.729871,0.059455,0.000000,0.034134,0.038483,0.024686,0.000000,0.008864,0.062423,0.038939,0.073516,0.022784,0.009342,0.006664,Not run,Not run,0.001475,0.001614,0.005052,Not run,0.528683,0.056908,Not run
tioga-cpu,32,Base_OpenMP,default,0.234213,0.019084,0.021240,0.062456,0.012098,0.058560,0.016998,0.021057,0.040353,0.058679,0.058779,0.069185,0.032297,0.021888,3.409494,0.002958,0.000844,0.004656,0.007889,1.280895,0.040609,0.039908,0.059662,0.002797,0.060241,0.139638,0.050034,0.036473,0.062553,0.030908,0.056826,0.220074,0.327980,0.011933,0.007794,0.042292,0.196300,0.273890,0.005293,0.006093,0.058561,0.083445,0.115235,0.007243,0.046050,0.053424,0.075362,0.054585,0.046823,0.010514,0.034474,0.029910,0.752608,0.057876,0.000000,0.033907,0.036888,0.024870,0.000000,0.008489,0.059494,0.069679,0.073665,0.022704,0.008983,0.006821,Not run,Not run,0.002172,0.001786,0.005234,Not run,0.542029,0.047136,Not run
tioga-cpu,16,Base_OpenMP,default,0.258290,0.071735,0.029509,0.120788,0.021626,0.122513,0.034415,0.042310,0.050190,0.113659,0.113777,0.125849,0.041494,0.041756,3.352141,0.005265,0.001624,0.007889,0.014388,1.421152,0.203432,0.055555,0.071188,0.003775,0.072256,0.264433,0.062563,0.092862,0.221906,0.054129,0.068256,0.419516,0.577777,0.020952,0.013527,0.052718,0.268508,0.464125,0.007433,0.010863,0.082356,0.106805,0.170708,0.013013,0.057570,0.065326,0.132874,0.064827,0.059710,0.019418,0.066791,0.059081,1.400012,0.092132,0.000000,0.065232,0.059821,0.048503,0.000000,0.015168,0.178763,0.138443,0.109674,0.040453,0.016286,0.013136,Not run,Not run,0.003541,0.004509,0.008651,Not run,0.461306,0.041322,Not run
tioga-cpu,8,Base_OpenMP,default,0.461470,0.201981,0.035289,0.238801,0.041550,0.230008,0.070060,0.080353,0.210490,0.224163,0.224352,0.244430,0.153680,0.080503,3.312291,0.009786,0.002130,0.012508,0.028274,0.771736,0.618067,0.093233,0.095847,0.006331,0.098102,0.829789,0.080405,0.218816,0.716332,0.081376,0.117097,0.764065,1.143444,0.038703,0.025861,0.072782,0.436424,0.899501,0.009803,0.018048,0.139650,0.163497,0.296947,0.025167,0.071145,0.084802,0.254922,0.087080,0.073614,0.039321,0.133083,0.129635,2.798373,0.350710,0.000000,0.130338,0.119474,0.096949,0.000000,0.029775,0.418358,0.275004,0.250873,0.079229,0.024919,0.021824,Not run,Not run,0.006313,0.006426,0.013576,Not run,0.451370,0.048791,Not run
tioga-cpu,4,Base_OpenMP,default,0.642898,0.240658,0.056880,0.476544,0.081615,0.463644,0.134230,0.146807,0.551691,0.445915,0.446204,0.468265,0.383822,0.158259,2.560006,0.018453,0.004032,0.024714,0.055852,0.557880,0.791147,0.292525,0.190446,0.011703,0.198970,0.722261,0.318260,0.340863,0.909620,0.180214,0.578130,1.540459,2.300494,0.075878,0.052365,0.270684,1.482390,1.784296,0.014015,0.032204,0.259386,0.340574,0.597624,0.051945,0.318579,0.178537,0.507093,0.178952,0.314348,0.086582,0.266016,0.268322,5.596472,0.583826,0.000000,0.261251,0.238113,0.193506,0.000000,0.059378,0.531597,0.549928,0.670356,0.158404,0.047346,0.034411,Not run,Not run,0.012332,0.007307,0.011809,Not run,0.412531,0.050096,Not run
tioga-cpu,128,Base_OpenMP,default,0.210995,0.018530,0.009325,0.021356,0.010723,0.024293,0.006268,0.008776,0.040604,0.038618,0.039919,0.050664,0.035028,0.013945,13.028816,0.001741,0.023104,0.003013,0.003996,4.828108,0.037194,0.034565,0.033208,0.002084,0.034964,0.151903,0.044866,0.033420,0.054068,0.012502,0.055245,0.225799,0.419257,0.012991,0.007131,0.035132,0.147495,0.314386,0.006329,0.004324,0.049732,0.050515,0.077091,0.006678,0.042923,0.032027,0.046374,0.032118,0.044051,0.010658,0.020701,0.023632,0.485874,0.045573,0.000000,0.023727,0.024754,0.016080,0.000000,0.007040,0.044902,0.069611,0.056142,0.018760,0.008338,0.003430,Not run,Not run,0.001135,0.001219,0.002771,Not run,0.525098,0.065468,Not run
tioga-cpu,64,Base_OpenMP,default,0.242637,0.018981,0.021224,0.030999,0.012389,0.032349,0.011971,0.015862,0.040151,0.060478,0.060568,0.065688,0.032142,0.020346,7.574181,0.002771,0.000854,0.004210,0.007200,1.665989,0.040687,0.039681,0.060755,0.002964,0.061723,0.139435,0.050191,0.037296,0.063635,0.018124,0.057128,0.422085,0.628911,0.011507,0.010215,0.043859,0.200610,0.475190,0.005503,0.006120,0.063565,0.084749,0.118570,0.009775,0.046989,0.054573,0.068039,0.055802,0.047874,0.010627,0.034101,0.028972,0.735449,0.059441,0.000000,0.033592,0.039722,0.024952,0.000000,0.009052,0.062417,0.047186,0.074250,0.022060,0.009361,0.006649,Not run,Not run,0.001482,0.001702,0.005110,Not run,0.599945,0.057421,Not run
tioga-cpu,32,Base_OpenMP,default,0.217041,0.017760,0.021083,0.062334,0.011965,0.053420,0.016600,0.021042,0.040120,0.059276,0.059202,0.069733,0.032188,0.022093,3.289751,0.002942,0.000865,0.004598,0.007535,1.279550,0.040281,0.039789,0.059169,0.002724,0.059822,0.138652,0.049282,0.036792,0.062181,0.021961,0.056713,0.216841,0.339112,0.011821,0.007504,0.041918,0.193892,0.253538,0.005275,0.006264,0.057281,0.081692,0.114275,0.007227,0.045546,0.053264,0.075251,0.054421,0.046951,0.010480,0.038704,0.029964,0.748737,0.058759,0.000000,0.033737,0.036687,0.024955,0.000000,0.008493,0.059153,0.081402,0.071829,0.023024,0.008859,0.006857,Not run,Not run,0.002186,0.001661,0.005159,Not run,0.541551,0.045698,Not run
tioga-cpu,16,Base_OpenMP,default,0.253949,0.072385,0.030151,0.120756,0.021794,0.112678,0.034404,0.042354,0.050273,0.114116,0.114253,0.123482,0.042638,0.041788,2.689307,0.004976,0.001644,0.007890,0.014492,1.129229,0.201587,0.055416,0.072023,0.003762,0.073182,0.258997,0.062921,0.092226,0.208075,0.042330,0.069145,0.378111,0.573845,0.020996,0.013554,0.054575,0.270243,0.447887,0.007306,0.010781,0.081381,0.108329,0.171489,0.013002,0.057615,0.065728,0.132583,0.065178,0.057877,0.019444,0.074955,0.058405,1.400151,0.091438,0.000000,0.065555,0.060070,0.048475,0.000000,0.015196,0.179304,0.161951,0.109927,0.040788,0.016186,0.013027,Not run,Not run,0.003552,0.004507,0.008717,Not run,0.509459,0.041024,Not run
tioga-cpu,8,Base_OpenMP,default,0.463098,0.200990,0.034198,0.239267,0.041676,0.229540,0.070155,0.079814,0.201704,0.224494,0.224637,0.263843,0.142245,0.080565,3.327565,0.009551,0.002115,0.012471,0.028240,0.797712,0.616556,0.093568,0.097307,0.006345,0.097971,0.822835,0.078511,0.217999,0.708749,0.081470,0.114605,0.874660,1.270834,0.038485,0.025594,0.073700,0.452707,0.891820,0.009736,0.018027,0.140612,0.160418,0.298423,0.025099,0.072218,0.086287,0.254340,0.087380,0.074198,0.039721,0.132893,0.130948,2.797694,0.348722,0.000000,0.130620,0.119369,0.096895,0.000000,0.029857,0.420994,0.274795,0.242631,0.079207,0.025141,0.021062,Not run,Not run,0.006315,0.006297,0.011906,Not run,0.493745,0.047641,Not run
tioga-cpu,4,Base_OpenMP,default,0.636641,0.239137,0.056997,0.476222,0.081572,0.463374,0.134848,0.148157,0.551305,0.446485,0.446773,0.498195,0.384574,0.158252,2.801840,0.018553,0.004026,0.024730,0.055912,0.574803,0.787002,0.291566,0.205460,0.011604,0.217066,0.710540,0.319739,0.338735,0.908273,0.162833,0.573951,1.700196,2.461466,0.075681,0.049748,0.266174,1.631867,1.779023,0.013436,0.031886,0.258793,0.358034,0.608023,0.049394,0.317637,0.173984,0.509178,0.177268,0.317981,0.086881,0.265763,0.268760,5.596795,0.582150,0.000000,0.261288,0.238225,0.193529,0.000000,0.059399,0.519231,0.549535,0.665288,0.158784,0.047638,0.033976,Not run,Not run,0.012327,0.006352,0.011483,Not run,0.433357,0.048719,Not run
