machine,core,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
dane,112,Base_OpenMP,default,0.008034,0.002733,0.005233,0.032624,0.009063,0.004748,0.003691,0.004797,0.007467,0.024931,0.024532,0.007907,0.005391,0.009366,3.642334,0.001155,0.005228,0.005302,0.001517,2.333478,0.009947,0.006474,0.019420,0.010857,0.019290,0.069529,0.010404,0.006839,0.008220,0.001295,0.010535,0.087129,0.143057,0.003312,0.005115,0.015992,0.081583,0.115683,0.005868,0.001414,0.027027,0.036011,0.065465,0.003109,0.010633,0.017160,0.025192,0.017766,0.010033,0.001586,0.005492,0.003576,0.098313,0.007799,0.000000,0.003921,0.005094,0.005099,0.000000,0.001339,0.012777,0.047799,0.009635,0.007700,0.002228,0.001897,Not run,Not run,0.000799,0.001092,0.001186,Not run,0.725259,0.254975,Not run
dane,56,Base_OpenMP,default,0.008089,0.002819,0.003790,0.027953,0.007226,0.004343,0.004481,0.003513,0.013534,0.017148,0.016777,0.006854,0.010660,0.010778,1.669451,0.001045,0.002151,0.002256,0.001437,0.658765,0.010611,0.008539,0.023304,0.004591,0.023365,0.079214,0.008274,0.008378,0.007280,0.002855,0.008541,0.030210,0.047486,0.005255,0.002159,0.009525,0.057309,0.040961,0.005189,0.001120,0.020182,0.024009,0.036766,0.001355,0.007427,0.012330,0.015081,0.012898,0.007563,0.001555,0.005303,0.003496,0.106882,0.008140,0.000000,0.003327,0.005125,0.004930,0.000000,0.001150,0.012282,0.047628,0.010729,0.007357,0.002256,0.001618,Not run,Not run,0.000470,0.000752,0.000841,Not run,0.268642,0.169041,Not run
dane,32,Base_OpenMP,default,0.015588,0.003747,0.003064,0.043487,0.005178,0.006007,0.006686,0.003380,0.020420,0.012836,0.012426,0.007819,0.015332,0.004875,1.316160,0.000822,0.000906,0.000876,0.001455,0.596621,0.016260,0.007267,0.011244,0.002624,0.011813,0.059758,0.008105,0.012261,0.029170,0.001747,0.008001,0.052085,0.080204,0.010238,0.001862,0.009453,0.047196,0.071667,0.002875,0.000852,0.017250,0.019712,0.039289,0.001422,0.005995,0.009536,0.011697,0.009875,0.005957,0.001837,0.008503,0.004931,0.175683,0.015513,0.000000,0.004283,0.008450,0.008075,0.000000,0.001450,0.020146,0.075099,0.014821,0.010906,0.002720,0.001657,Not run,Not run,0.000354,0.000568,0.000601,Not run,0.246863,0.091151,Not run
dane,16,Base_OpenMP,default,0.043601,0.024257,0.003201,0.080507,0.005528,0.010507,0.012194,0.004846,0.024041,0.013394,0.013341,0.010955,0.015686,0.006227,1.148394,0.001102,0.000455,0.000666,0.002326,0.510251,0.071311,0.010046,0.012158,0.003709,0.013486,0.058114,0.011245,0.026764,0.097211,0.007428,0.014612,0.106538,0.165489,0.010814,0.002372,0.010692,0.056079,0.135616,0.001728,0.001085,0.017085,0.023280,0.046755,0.002030,0.008969,0.010816,0.011429,0.010853,0.009193,0.002738,0.014339,0.009692,0.322998,0.064577,0.000000,0.007194,0.014950,0.014824,0.000000,0.002325,0.057426,0.128883,0.057972,0.020827,0.004574,0.002451,Not run,Not run,0.000356,0.000594,0.000689,Not run,0.206434,0.039801,Not run
dane,8,Base_OpenMP,default,0.086567,0.072717,0.005820,0.160346,0.009171,0.020961,0.025157,0.009473,0.047313,0.022474,0.022373,0.019406,0.032533,0.009529,0.968450,0.001886,0.000459,0.000977,0.004367,0.394590,0.215316,0.031907,0.024633,0.006812,0.028736,0.095844,0.040356,0.121711,0.226933,0.005847,0.061207,0.177863,0.280405,0.019600,0.004236,0.028108,0.110683,0.245968,0.002389,0.001950,0.030475,0.055291,0.094153,0.003755,0.040863,0.024179,0.021169,0.024370,0.040552,0.006549,0.031122,0.029645,0.645494,0.222403,0.000000,0.014122,0.028840,0.028584,0.000000,0.004612,0.133166,0.257772,0.088259,0.040701,0.009830,0.004463,Not run,Not run,0.000521,0.000952,0.001383,Not run,0.202382,0.025454,Not run
dane,4,Base_OpenMP,default,0.101786,0.095192,0.028462,0.322455,0.017187,0.056429,0.051624,0.020427,0.169994,0.049627,0.049599,0.038217,0.126025,0.020056,1.012377,0.003504,0.000626,0.002898,0.008415,0.354179,0.329815,0.080424,0.115090,0.013371,0.115056,0.206231,0.086504,0.184196,0.315093,0.016660,0.150139,0.331718,0.503541,0.039304,0.010989,0.066919,0.430944,0.393951,0.004504,0.006617,0.060873,0.183837,0.235612,0.010454,0.088127,0.101964,0.110675,0.103049,0.087829,0.014505,0.067716,0.057822,1.291062,0.318084,0.000000,0.028248,0.057197,0.056743,0.000000,0.009332,0.202140,0.515351,0.181414,0.082915,0.019617,0.010286,Not run,Not run,0.000931,0.002029,0.005677,Not run,0.199462,0.021955,Not run
mammoth,256,Base_OpenMP,default,0.009443,0.005252,0.028706,0.033181,0.045349,0.013037,0.008162,0.019272,0.031161,0.126630,0.125662,0.024108,0.021687,0.050822,1.559259,0.003277,0.006295,0.007456,0.003967,0.863191,0.016513,0.034470,0.108814,0.012940,0.111058,0.153355,0.059473,0.015286,0.028203,0.004855,0.060571,0.029381,0.045761,0.007373,0.013008,0.073265,0.490516,0.042925,0.010563,0.008152,0.062541,0.167422,0.238911,0.006833,0.058584,0.099046,0.122981,0.099722,0.058598,0.005226,0.011791,0.008885,0.091566,0.017578,0.000000,0.013244,0.009268,0.008997,0.000000,0.005107,0.022609,0.015463,0.044866,0.016664,0.008200,0.008086,Not run,Not run,0.003510,0.005478,0.006693,Not run,0.168324,1.324990,Not run
mammoth,128,Base_OpenMP,default,0.009495,0.005178,0.017443,0.026610,0.024745,0.009786,0.006917,0.013487,0.021339,0.077714,0.072420,0.016498,0.013988,0.031440,1.381696,0.002273,0.003497,0.004052,0.003351,0.638394,0.016025,0.020025,0.063969,0.007293,0.063598,0.143971,0.033298,0.015108,0.021613,0.004325,0.037010,0.042679,0.066546,0.006782,0.008658,0.047217,0.292587,0.066083,0.008211,0.005541,0.065617,0.102877,0.157580,0.004817,0.034770,0.057948,0.069414,0.057688,0.032075,0.005156,0.011394,0.009941,0.143101,0.018180,0.000000,0.011612,0.010039,0.009980,0.000000,0.004861,0.023564,0.021760,0.029626,0.017849,0.006973,0.005511,Not run,Not run,0.002108,0.003226,0.004632,Not run,0.205908,0.691848,Not run
mammoth,64,Base_OpenMP,default,0.007203,0.003561,0.008596,0.027764,0.011791,0.006181,0.006123,0.009152,0.010840,0.039385,0.033914,0.012691,0.008009,0.017230,1.168517,0.001330,0.001751,0.002415,0.002861,0.597661,0.010950,0.010709,0.029200,0.003892,0.029338,0.168100,0.016749,0.011097,0.015008,0.002819,0.018108,0.031062,0.048605,0.006447,0.004473,0.021046,0.129395,0.039317,0.006899,0.002725,0.036973,0.042821,0.066052,0.002792,0.015796,0.024249,0.030807,0.024734,0.016226,0.003442,0.007610,0.006706,0.144979,0.014404,0.000000,0.007112,0.008413,0.008642,0.000000,0.003533,0.017286,0.035818,0.016491,0.012383,0.004043,0.003667,Not run,Not run,0.001260,0.001744,0.002698,Not run,0.223384,0.334868,Not run
mammoth,32,Base_OpenMP,default,0.012553,0.005179,0.006030,0.045643,0.006940,0.007751,0.008760,0.010944,0.012629,0.035441,0.023543,0.014591,0.010058,0.019796,1.232770,0.001529,0.001067,0.002072,0.004303,0.542027,0.016128,0.013453,0.020388,0.002988,0.021328,0.111136,0.016709,0.017929,0.017869,0.003417,0.021347,0.054264,0.081732,0.009183,0.003470,0.016911,0.078385,0.061120,0.004350,0.002331,0.032585,0.035600,0.058179,0.002720,0.015722,0.017399,0.022733,0.025307,0.016564,0.004319,0.012091,0.010002,0.286349,0.022753,0.000000,0.008648,0.015157,0.015164,0.000000,0.003474,0.030650,0.068874,0.020318,0.019688,0.004964,0.003398,Not run,Not run,0.000839,0.001119,0.001785,Not run,0.206789,0.140236,Not run
mammoth,16,Base_OpenMP,default,0.042678,0.011940,0.008782,0.087225,0.007688,0.013251,0.016595,0.019762,0.015261,0.056491,0.032405,0.020686,0.013288,0.029981,1.135048,0.002865,0.000847,0.003433,0.006966,0.439271,0.027914,0.016269,0.025782,0.003250,0.031757,0.104797,0.019058,0.028693,0.022184,0.004844,0.022292,0.098280,0.148347,0.015216,0.004768,0.018354,0.092352,0.111117,0.004993,0.003155,0.029403,0.044346,0.072232,0.004302,0.017834,0.023978,0.033000,0.028476,0.017796,0.005813,0.022036,0.016776,0.551675,0.037526,0.000000,0.014086,0.029324,0.029565,0.000000,0.005033,0.057972,0.138101,0.025095,0.033821,0.007558,0.004800,Not run,Not run,0.000879,0.001114,0.002654,Not run,0.193703,0.080903,Not run
mammoth,8,Base_OpenMP,default,0.076309,0.055342,0.010221,0.172196,0.011351,0.025176,0.032017,0.037989,0.021647,0.104086,0.056746,0.031713,0.015206,0.052338,1.140624,0.004936,0.001398,0.006348,0.014141,0.354284,0.132904,0.021437,0.034947,0.004706,0.035611,0.183666,0.024798,0.063756,0.180160,0.008054,0.030977,0.194094,0.294764,0.028063,0.007630,0.022623,0.136083,0.220236,0.006732,0.004565,0.044781,0.060786,0.111964,0.006576,0.023368,0.030177,0.036681,0.030334,0.023418,0.008666,0.042607,0.034433,1.114631,0.172481,0.000000,0.025967,0.057798,0.057415,0.000000,0.008410,0.121628,0.274525,0.034820,0.065887,0.013540,0.008515,Not run,Not run,0.001275,0.002132,0.003668,Not run,0.222915,0.058800,Not run
mammoth,4,Base_OpenMP,default,0.143858,0.100083,0.016004,0.342600,0.020579,0.065771,0.062443,0.073058,0.183065,0.199653,0.104138,0.057500,0.130783,0.096923,1.114167,0.009929,0.001119,0.003613,0.026662,0.232063,0.346086,0.057692,0.063084,0.008520,0.063577,0.613885,0.054655,0.200122,0.467953,0.018463,0.117483,0.386878,0.588012,0.053969,0.013107,0.043029,0.249417,0.442492,0.007905,0.006984,0.075064,0.112193,0.199747,0.011990,0.052354,0.054405,0.065563,0.053352,0.051383,0.019628,0.086899,0.080307,2.228457,0.505480,0.000000,0.050162,0.113983,0.114321,0.000000,0.015917,0.237047,0.549299,0.204529,0.130264,0.025223,0.015388,Not run,Not run,0.001883,0.003075,0.004037,Not run,0.166205,0.044125,Not run
mammoth,256,Base_OpenMP,default,0.009761,0.005104,0.029480,0.034116,0.047166,0.013161,0.008227,0.020257,0.031286,0.134043,0.134858,0.024201,0.023042,0.052887,1.569777,0.003373,0.006367,0.007497,0.004047,0.867438,0.016771,0.032762,0.113158,0.013288,0.119374,0.147535,0.060128,0.014532,0.028214,0.004748,0.060104,0.028802,0.046157,0.007578,0.013220,0.085322,0.492547,0.042746,0.010422,0.008306,0.062903,0.172812,0.245080,0.007148,0.058282,0.101386,0.127307,0.104929,0.059233,0.005385,0.011540,0.008989,0.093349,0.017406,0.000000,0.013906,0.009499,0.009304,0.000000,0.004966,0.022725,0.015491,0.045190,0.017632,0.008552,0.007833,Not run,Not run,0.003674,0.005680,0.006861,Not run,0.168149,1.262282,Not run
mammoth,128,Base_OpenMP,default,0.009767,0.004844,0.017540,0.026091,0.026358,0.009922,0.006998,0.013908,0.020710,0.080761,0.077846,0.015916,0.014282,0.033004,1.382809,0.002310,0.003483,0.004267,0.003500,0.632308,0.015667,0.021738,0.067384,0.007637,0.067946,0.133547,0.036555,0.015058,0.021863,0.004055,0.036574,0.043277,0.066072,0.006497,0.008651,0.045356,0.292996,0.066884,0.008203,0.005339,0.065428,0.103877,0.161977,0.005022,0.034489,0.058601,0.073437,0.059633,0.032336,0.005255,0.010903,0.009808,0.141593,0.018020,0.000000,0.011596,0.010104,0.009546,0.000000,0.004890,0.023235,0.021598,0.032435,0.018038,0.006611,0.005473,Not run,Not run,0.002306,0.003397,0.003994,Not run,0.204996,0.730703,Not run
mammoth,64,Base_OpenMP,default,0.007274,0.003554,0.008645,0.027677,0.011566,0.006163,0.006228,0.009014,0.011141,0.038937,0.033393,0.013885,0.008264,0.017003,1.167292,0.001310,0.001694,0.002479,0.002617,0.598584,0.011104,0.011743,0.028795,0.003864,0.029490,0.170738,0.015606,0.011188,0.015345,0.002847,0.018211,0.031276,0.047125,0.006750,0.004560,0.018922,0.129299,0.039837,0.006897,0.002723,0.037544,0.043722,0.066319,0.002654,0.016032,0.025746,0.033176,0.026208,0.014903,0.003189,0.007585,0.006332,0.145357,0.014882,0.000000,0.007025,0.008437,0.008495,0.000000,0.003435,0.017480,0.035971,0.018091,0.012775,0.003905,0.003599,Not run,Not run,0.001250,0.001742,0.002666,Not run,0.223410,0.329198,Not run
mammoth,32,Base_OpenMP,default,0.012552,0.005383,0.006506,0.045680,0.006644,0.007840,0.008803,0.010869,0.012630,0.035523,0.023778,0.015205,0.010367,0.019444,1.233764,0.001531,0.001089,0.002013,0.004074,0.514515,0.015765,0.013017,0.020764,0.003002,0.023482,0.110693,0.016662,0.018108,0.019240,0.003112,0.021003,0.054428,0.085547,0.009326,0.003545,0.016278,0.081035,0.061114,0.004460,0.002384,0.033585,0.034760,0.059079,0.003016,0.015912,0.020202,0.023210,0.023388,0.016701,0.004325,0.012059,0.009896,0.285976,0.023313,0.000000,0.008687,0.015133,0.015131,0.000000,0.003382,0.030789,0.068670,0.024897,0.020190,0.004944,0.003532,Not run,Not run,0.000853,0.001116,0.001635,Not run,0.205873,0.138911,Not run
mammoth,16,Base_OpenMP,default,0.042514,0.012287,0.009141,0.086461,0.007416,0.013100,0.016507,0.019198,0.014017,0.055379,0.032049,0.020639,0.011933,0.029858,1.092152,0.002800,0.000887,0.003309,0.006923,0.430397,0.027041,0.016070,0.030375,0.003132,0.032980,0.107673,0.019475,0.029031,0.023206,0.004772,0.022948,0.100303,0.153076,0.014999,0.004669,0.018305,0.090965,0.119098,0.005243,0.003069,0.029189,0.042159,0.072104,0.004326,0.018067,0.024235,0.029645,0.028821,0.019212,0.005954,0.021811,0.016423,0.550420,0.037611,0.000000,0.013798,0.028879,0.028939,0.000000,0.005051,0.056692,0.136605,0.024943,0.033472,0.007233,0.004789,Not run,Not run,0.000886,0.001136,0.002649,Not run,0.187157,0.079903,Not run
mammoth,8,Base_OpenMP,default,0.076269,0.055302,0.010154,0.169714,0.010987,0.025022,0.031781,0.037560,0.022436,0.102680,0.055769,0.032687,0.016336,0.052099,1.054197,0.005407,0.001577,0.006331,0.013600,0.338117,0.129968,0.021564,0.035050,0.004614,0.035543,0.183678,0.024868,0.063791,0.179662,0.008147,0.030631,0.200064,0.297224,0.027673,0.007375,0.022915,0.133860,0.234705,0.006804,0.004278,0.044486,0.060462,0.111004,0.006828,0.023616,0.030333,0.036307,0.030569,0.023548,0.008707,0.042204,0.033797,1.099923,0.174135,0.000000,0.025436,0.056709,0.056672,0.000000,0.008235,0.120890,0.271586,0.035828,0.064648,0.012906,0.008372,Not run,Not run,0.001238,0.002032,0.003327,Not run,0.206231,0.054895,Not run
mammoth,4,Base_OpenMP,default,0.143694,0.100403,0.016884,0.338653,0.020051,0.064668,0.062198,0.072500,0.184806,0.197030,0.103482,0.059856,0.132399,0.096458,1.078223,0.010255,0.001080,0.003656,0.026859,0.230506,0.345429,0.067797,0.064145,0.008391,0.064549,0.583381,0.053400,0.198306,0.467811,0.019053,0.124698,0.398435,0.615537,0.053601,0.013402,0.045361,0.249830,0.472938,0.007994,0.006677,0.075390,0.109578,0.201313,0.011953,0.057730,0.055980,0.066590,0.056073,0.055692,0.020607,0.085402,0.079463,2.195234,0.502928,0.000000,0.049698,0.113343,0.113333,0.000000,0.015303,0.234979,0.542408,0.208613,0.128744,0.025337,0.015417,Not run,Not run,0.001933,0.002940,0.004243,Not run,0.158203,0.045443,Not run
mammoth,256,Base_OpenMP,default,0.010787,0.005199,0.029151,0.039531,0.047601,0.013256,0.008293,0.020305,0.034986,0.136886,0.135581,0.024462,0.023647,0.052498,1.545775,0.003358,0.006389,0.007261,0.004058,0.880781,0.016869,0.032852,0.114912,0.013518,0.114922,0.151847,0.060388,0.014823,0.028231,0.004847,0.060317,0.029481,0.046986,0.007504,0.013251,0.079459,0.493549,0.042746,0.010557,0.008217,0.062238,0.176477,0.253549,0.007197,0.058894,0.104966,0.136531,0.100061,0.060611,0.005347,0.011801,0.009184,0.090368,0.017084,0.000000,0.013588,0.009253,0.009324,0.000000,0.004989,0.022761,0.015612,0.045386,0.017299,0.008245,0.007945,Not run,Not run,0.003540,0.005650,0.006440,Not run,0.168336,1.250531,Not run
mammoth,128,Base_OpenMP,default,0.009547,0.004920,0.017208,0.026859,0.025066,0.010054,0.007014,0.013860,0.020707,0.079300,0.078596,0.016196,0.014343,0.033076,1.394308,0.002324,0.003539,0.004148,0.004229,0.637887,0.015980,0.021425,0.064070,0.007328,0.063984,0.153013,0.036460,0.015279,0.021739,0.004304,0.037481,0.043574,0.067912,0.006628,0.008603,0.049227,0.301425,0.065851,0.008339,0.005212,0.068505,0.103003,0.163681,0.004921,0.034852,0.056590,0.070328,0.059589,0.033937,0.005234,0.011255,0.009950,0.142844,0.017936,0.000000,0.011693,0.010509,0.009741,0.000000,0.005021,0.023126,0.022429,0.030548,0.017551,0.007004,0.005638,Not run,Not run,0.002173,0.003334,0.004117,Not run,0.206913,0.672774,Not run
mammoth,64,Base_OpenMP,default,0.007022,0.003882,0.008575,0.027941,0.011568,0.006209,0.006402,0.009124,0.010759,0.038566,0.033298,0.011931,0.008066,0.016972,1.164123,0.001296,0.001635,0.002473,0.002434,0.608896,0.011188,0.011118,0.027295,0.003895,0.029182,0.176795,0.015603,0.011336,0.015142,0.002894,0.018157,0.031110,0.049609,0.006621,0.004361,0.020787,0.131765,0.039874,0.006466,0.002976,0.036852,0.043051,0.067035,0.002646,0.015944,0.025588,0.033101,0.026237,0.016427,0.003270,0.007535,0.006809,0.144815,0.014893,0.000000,0.006578,0.008502,0.008485,0.000000,0.003344,0.017222,0.036113,0.017873,0.012657,0.004027,0.003532,Not run,Not run,0.001227,0.001734,0.002143,Not run,0.220274,0.356080,Not run
mammoth,32,Base_OpenMP,default,0.012460,0.005196,0.006262,0.045585,0.006683,0.007665,0.008909,0.010825,0.012349,0.035576,0.023735,0.014714,0.010220,0.019303,1.229232,0.001539,0.001076,0.002064,0.003643,0.517088,0.015988,0.013296,0.021050,0.003016,0.021128,0.108078,0.016341,0.018159,0.018588,0.003384,0.020614,0.056300,0.083503,0.009160,0.003595,0.016745,0.079171,0.065987,0.004251,0.002476,0.033553,0.034200,0.058750,0.002777,0.015639,0.017702,0.022448,0.021248,0.016265,0.004357,0.012116,0.009956,0.286099,0.022763,0.000000,0.008698,0.015091,0.015109,0.000000,0.003573,0.030649,0.068648,0.024977,0.019993,0.004831,0.003266,Not run,Not run,0.000854,0.001132,0.001585,Not run,0.215585,0.147784,Not run
mammoth,16,Base_OpenMP,default,0.042839,0.011867,0.008347,0.086581,0.007099,0.013080,0.016589,0.019597,0.014175,0.055824,0.032258,0.020437,0.011833,0.030519,1.090535,0.003025,0.000905,0.003349,0.007119,0.427853,0.026928,0.016488,0.026952,0.003129,0.030695,0.105925,0.019463,0.028688,0.022609,0.004816,0.021923,0.097941,0.146652,0.014920,0.004664,0.018195,0.089178,0.120216,0.005153,0.003124,0.028622,0.041863,0.072406,0.004256,0.017905,0.029179,0.026903,0.023047,0.017367,0.005393,0.021764,0.016540,0.550379,0.037052,0.000000,0.013971,0.028888,0.028892,0.000000,0.004886,0.056918,0.136602,0.025054,0.033445,0.007817,0.004771,Not run,Not run,0.000880,0.001055,0.002590,Not run,0.187076,0.083312,Not run
mammoth,8,Base_OpenMP,default,0.076195,0.055538,0.010439,0.170143,0.011304,0.025010,0.032126,0.037269,0.021712,0.103035,0.055879,0.031445,0.015523,0.052226,1.060463,0.004928,0.001551,0.006358,0.013585,0.350759,0.130640,0.021376,0.034839,0.004678,0.035448,0.182274,0.025054,0.064242,0.180620,0.008109,0.030850,0.192821,0.299173,0.027748,0.007480,0.022897,0.134491,0.219841,0.006697,0.004463,0.044734,0.060939,0.111357,0.006683,0.023343,0.030236,0.035806,0.029861,0.023493,0.008436,0.042229,0.033493,1.104404,0.173795,0.000000,0.025207,0.057449,0.056922,0.000000,0.008219,0.121178,0.272263,0.033482,0.064059,0.012803,0.008391,Not run,Not run,0.001239,0.002113,0.003349,Not run,0.198945,0.057877,Not run
mammoth,4,Base_OpenMP,default,0.143661,0.100231,0.015855,0.338834,0.020597,0.068374,0.062204,0.073146,0.196702,0.198189,0.103917,0.057911,0.131158,0.097343,1.029951,0.009719,0.001087,0.003491,0.026605,0.233917,0.345597,0.058851,0.061797,0.008412,0.060902,0.592006,0.049731,0.198899,0.467981,0.019734,0.144024,0.384384,0.583311,0.053569,0.013075,0.043879,0.241752,0.473707,0.008177,0.006940,0.075266,0.111584,0.199428,0.012012,0.055490,0.053199,0.064156,0.053559,0.053719,0.020320,0.085760,0.079588,2.200483,0.503109,0.000000,0.049919,0.113609,0.113801,0.000000,0.015631,0.235359,0.543692,0.217566,0.129109,0.024899,0.015481,Not run,Not run,0.001840,0.002933,0.004446,Not run,0.163773,0.049426,Not run
matrix-cpu,224,Base_OpenMP,default,0.014601,0.012877,0.108286,0.128840,0.213087,0.044048,0.035507,0.080329,0.117983,0.554371,0.558823,0.009155,0.082067,0.225135,1.871599,0.011919,0.012564,0.011703,0.012105,0.871840,0.051779,0.099491,0.439636,0.035665,0.440424,0.254956,0.217890,0.025092,0.086214,0.012632,0.222705,0.019610,0.029501,0.010522,0.045867,0.293141,1.780138,0.022412,0.019498,0.027580,0.199170,0.719152,0.912624,0.023000,0.216597,0.401581,0.438558,0.402585,0.217675,0.012073,0.021672,0.012900,0.065605,0.034028,0.000000,0.039043,0.014203,0.014917,0.000000,0.011733,0.027075,0.053092,0.160270,0.026513,0.023423,0.034670,Not run,Not run,0.011605,0.024098,0.023463,Not run,0.353699,6.255505,Not run
matrix-cpu,112,Base_OpenMP,default,0.004047,0.002082,0.006018,0.019967,0.012728,0.004095,0.003378,0.004704,0.010279,0.029193,0.028483,0.005826,0.007321,0.011319,2.101886,0.001091,0.005809,0.005708,0.001408,0.956367,0.006814,0.007235,0.022860,0.012272,0.022896,0.074606,0.012509,0.006348,0.006618,0.002035,0.012611,0.018317,0.027574,0.003792,0.003114,0.016084,0.096948,0.021534,0.004788,0.001706,0.023387,0.038967,0.055304,0.001649,0.011803,0.020483,0.025882,0.021109,0.012153,0.001461,0.003983,0.002723,0.061592,0.007562,0.000000,0.003646,0.003640,0.003420,0.000000,0.001087,0.008163,0.033326,0.010510,0.005293,0.002249,0.002057,Not run,Not run,0.000877,0.001238,0.001271,Not run,0.343097,0.352675,Not run
matrix-cpu,56,Base_OpenMP,default,0.008240,0.002617,0.003719,0.026590,0.006784,0.004271,0.004342,0.003351,0.012060,0.016712,0.016407,0.006777,0.009886,0.009891,1.556959,0.001054,0.001703,0.001750,0.001359,0.694275,0.010258,0.006133,0.013811,0.003299,0.013944,0.081616,0.008263,0.008341,0.007029,0.001355,0.008466,0.029172,0.045790,0.005086,0.002110,0.009129,0.057455,0.041865,0.004431,0.001090,0.020640,0.023638,0.035662,0.001304,0.007424,0.012246,0.015050,0.012711,0.007385,0.001390,0.005096,0.003208,0.100818,0.007736,0.000000,0.003155,0.004769,0.004743,0.000000,0.001083,0.012249,0.045059,0.010357,0.006934,0.002229,0.001568,Not run,Not run,0.000481,0.000723,0.000817,Not run,0.265040,0.169957,Not run
matrix-cpu,32,Base_OpenMP,default,0.014481,0.003874,0.003019,0.043542,0.005124,0.006006,0.006680,0.003360,0.020320,0.012615,0.012582,0.007799,0.014122,0.006828,1.346375,0.000870,0.001032,0.000960,0.001532,0.649470,0.016985,0.007235,0.011400,0.002641,0.011965,0.060058,0.007916,0.011828,0.027126,0.001676,0.008053,0.051326,0.080113,0.010247,0.001826,0.009373,0.047252,0.072721,0.002587,0.000876,0.017775,0.019686,0.039151,0.001363,0.006001,0.009664,0.011693,0.009849,0.005990,0.001894,0.008608,0.004935,0.175609,0.016303,0.000000,0.004339,0.008216,0.008128,0.000000,0.001436,0.019980,0.075304,0.014396,0.011888,0.002781,0.001581,Not run,Not run,0.000340,0.000571,0.000634,Not run,0.243249,0.091670,Not run
matrix-cpu,16,Base_OpenMP,default,0.038913,0.020493,0.003505,0.080527,0.005570,0.010492,0.012365,0.004916,0.021558,0.013493,0.013341,0.011125,0.015465,0.006267,1.100345,0.001101,0.000480,0.000678,0.002322,0.499780,0.058132,0.010387,0.012322,0.003719,0.013634,0.060045,0.011296,0.026030,0.070553,0.002693,0.016349,0.102341,0.159205,0.010752,0.002304,0.009583,0.056040,0.135360,0.001714,0.001100,0.017019,0.023177,0.047737,0.002022,0.008419,0.010970,0.011613,0.010921,0.008664,0.003077,0.014338,0.009639,0.322910,0.059959,0.000000,0.007186,0.015160,0.015030,0.000000,0.002360,0.053148,0.128769,0.048131,0.020523,0.004963,0.002447,Not run,Not run,0.000363,0.000622,0.000707,Not run,0.209453,0.042196,Not run
matrix-cpu,8,Base_OpenMP,default,0.078839,0.061150,0.008446,0.160576,0.009149,0.021158,0.024955,0.009563,0.050013,0.024726,0.024538,0.019494,0.036008,0.009226,0.977488,0.001879,0.000496,0.001122,0.004313,0.388555,0.178399,0.037139,0.034857,0.006805,0.036709,0.097024,0.043516,0.103724,0.192733,0.006002,0.071473,0.177281,0.279020,0.019619,0.004383,0.032873,0.124847,0.247648,0.002413,0.002350,0.031501,0.059277,0.090087,0.004104,0.042572,0.034721,0.034926,0.035436,0.042153,0.006410,0.031002,0.029636,0.644849,0.198497,0.000000,0.014115,0.028789,0.028353,0.000000,0.004596,0.122813,0.257295,0.089246,0.040649,0.009764,0.004581,Not run,Not run,0.000516,0.000950,0.001820,Not run,0.198102,0.026154,Not run
