machine,core,Kernel                      ,Kernel                      ,Basic_DAXPY                 ,Basic_DAXPY_ATOMIC          ,Basic_IF_QUAD               ,Basic_INDEXLIST             ,Basic_INDEXLIST_3LOOP       ,Basic_INIT3                 ,Basic_INIT_VIEW1D           ,Basic_INIT_VIEW1D_OFFSET    ,Basic_MAT_MAT_SHARED        ,Basic_MULADDSUB             ,Basic_NESTED_INIT           ,Basic_PI_ATOMIC             ,Basic_PI_REDUCE             ,Basic_REDUCE3_INT           ,Basic_REDUCE_STRUCT         ,Basic_TRAP_INT              ,Lcals_DIFF_PREDICT          ,Lcals_EOS                   ,Lcals_FIRST_DIFF            ,Lcals_FIRST_MIN             ,Lcals_FIRST_SUM             ,Lcals_GEN_LIN_RECUR         ,Lcals_HYDRO_1D              ,Lcals_HYDRO_2D              ,Lcals_INT_PREDICT           ,Lcals_PLANCKIAN             ,Lcals_TRIDIAG_ELIM          ,Polybench_2MM               ,Polybench_3MM               ,Polybench_ADI               ,Polybench_ATAX              ,Polybench_FDTD_2D           ,Polybench_FLOYD_WARSHALL    ,Polybench_GEMM              ,Polybench_GEMVER            ,Polybench_GESUMMV           ,Polybench_HEAT_3D           ,Polybench_JACOBI_1D         ,Polybench_JACOBI_2D         ,Polybench_MVT               ,Stream_ADD                  ,Stream_COPY                 ,Stream_DOT                  ,Stream_MUL                  ,Stream_TRIAD                ,Apps_CONVECTION3DPA         ,Apps_DEL_DOT_VEC_2D         ,Apps_DIFFUSION3DPA          ,Apps_ENERGY                 ,Apps_FIR                    ,Apps_HALOEXCHANGE           ,Apps_HALOEXCHANGE_FUSED     ,Apps_LTIMES                 ,Apps_LTIMES_NOVIEW          ,Apps_MASS3DPA               ,Apps_NODAL_ACCUMULATION_3D  ,Apps_PRESSURE               ,Apps_VOL3D                  ,Algorithm_SCAN              ,Algorithm_SORT              ,Algorithm_SORTPAIRS         ,Algorithm_REDUCE_SUM        ,Algorithm_MEMSET            ,Algorithm_MEMCPY            
ec2-c5n,36, Base_OpenMP , default     ,    0.021952 ,    0.181815 ,    0.031335 ,    0.022106 ,    0.025413 ,    0.079759 ,    0.138311 ,    0.091027 ,    0.126003 ,    0.057401 ,    0.037438 ,    3.678977 ,    0.004684 ,    0.002565 ,    0.003044 ,    0.009297 ,    0.261586 ,    0.047657 ,    0.086446 ,    0.005657 ,    0.085960 ,    0.301136 ,    0.064016 ,    0.093343 ,    0.212096 ,    0.010866 ,    0.093727 ,    1.240379 ,    1.765559 ,    0.017969 ,    0.034198 ,    0.054628 ,    0.428094 ,    1.181037 ,    0.009868 ,    0.007112 ,    0.067082 ,    0.138944 ,    0.193421 ,    0.028003 ,    0.064357 ,    0.077610 ,    0.088124 ,    0.077253 ,    0.064761 ,    0.015276 ,    0.044945 ,    0.041236 ,    0.102801 ,    0.044037 ,    0.046901 ,    0.058406 ,    0.039931 ,    0.039987 ,    0.012977 ,    0.262432 ,    0.107384 ,    0.076938 ,    0.006361 ,     Not run ,     Not run ,    0.001440 ,    0.002016 ,    0.004655 
ec2-c5n,32, Base_OpenMP , default     ,    0.023890 ,    0.203486 ,    0.035492 ,    0.024287 ,    0.028182 ,    0.105103 ,    0.152341 ,    0.098454 ,    0.137409 ,    0.074083 ,    0.040478 ,    3.678984 ,    0.004933 ,    0.002486 ,    0.002881 ,    0.010535 ,    0.257379 ,    0.055987 ,    0.093497 ,    0.005706 ,    0.093336 ,    0.244270 ,    0.072433 ,    0.120478 ,    0.228890 ,    0.012061 ,    0.111056 ,    1.382457 ,    1.954190 ,    0.020526 ,    0.038660 ,    0.061003 ,    0.458495 ,    1.302758 ,    0.010643 ,    0.008305 ,    0.073424 ,    0.151739 ,    0.209867 ,    0.030593 ,    0.072593 ,    0.085076 ,    0.094331 ,    0.084304 ,    0.072923 ,    0.017117 ,    0.050385 ,    0.046319 ,    0.121121 ,    0.049076 ,    0.044722 ,    0.049971 ,    0.044135 ,    0.044113 ,    0.014507 ,    0.294577 ,    0.132198 ,    0.084618 ,    0.006831 ,     Not run ,     Not run ,    0.001480 ,    0.002055 ,    0.004983 
ec2-c5n,18, Base_OpenMP , default     ,    0.020391 ,    0.172581 ,    0.034053 ,    0.031597 ,    0.032574 ,    0.087207 ,    0.131393 ,    0.092025 ,    0.112637 ,    0.060654 ,    0.040045 ,    2.756800 ,    0.004535 ,    0.001771 ,    0.002593 ,    0.008946 ,    0.280554 ,    0.052918 ,    0.080389 ,    0.007747 ,    0.080838 ,    0.298635 ,    0.063443 ,    0.134095 ,    0.212311 ,    0.013781 ,    0.096780 ,    0.323387 ,    0.455182 ,    0.028999 ,    0.016560 ,    0.052696 ,    0.409426 ,    0.279953 ,    0.008404 ,    0.007488 ,    0.059574 ,    0.129253 ,    0.189341 ,    0.010368 ,    0.067795 ,    0.072777 ,    0.081375 ,    0.072759 ,    0.068894 ,    0.016448 ,    0.049724 ,    0.045394 ,    0.106276 ,    0.039868 ,    0.027690 ,    0.023562 ,    0.059153 ,    0.059394 ,    0.012366 ,    0.236387 ,    0.112888 ,    0.072617 ,    0.009052 ,     Not run ,     Not run ,    0.002029 ,    0.002025 ,    0.004380 
ec2-c5n,16, Base_OpenMP , default     ,    0.023099 ,    0.193948 ,    0.038560 ,    0.035857 ,    0.036986 ,    0.108443 ,    0.145901 ,    0.101485 ,    0.138983 ,    0.074074 ,    0.044864 ,    2.756644 ,    0.004652 ,    0.001769 ,    0.002697 ,    0.009634 ,    0.256052 ,    0.060270 ,    0.091602 ,    0.008361 ,    0.091549 ,    0.297672 ,    0.073599 ,    0.121511 ,    0.231289 ,    0.013589 ,    0.112765 ,    0.404710 ,    0.555320 ,    0.032904 ,    0.014997 ,    0.058863 ,    0.467950 ,    0.336949 ,    0.008776 ,    0.007455 ,    0.066382 ,    0.147485 ,    0.211789 ,    0.012373 ,    0.076495 ,    0.082852 ,    0.091601 ,    0.082515 ,    0.076646 ,    0.019107 ,    0.056055 ,    0.050888 ,    0.125391 ,    0.044755 ,    0.025184 ,    0.022031 ,    0.066907 ,    0.065563 ,    0.013791 ,    0.265719 ,    0.132085 ,    0.082104 ,    0.010060 ,     Not run ,     Not run ,    0.002155 ,    0.001892 ,    0.004786 
ec2-c5n,8, Base_OpenMP , default     ,    0.057320 ,    0.388104 ,    0.088463 ,    0.073814 ,    0.076027 ,    0.290721 ,    0.279247 ,    0.190661 ,    0.257311 ,    0.207081 ,    0.084553 ,    2.349023 ,    0.008784 ,    0.002484 ,    0.006196 ,    0.018632 ,    0.342139 ,    0.171357 ,    0.231101 ,    0.014979 ,    0.232723 ,    0.362638 ,    0.223637 ,    0.199191 ,    0.414749 ,    0.028179 ,    0.327609 ,    0.732100 ,    1.008782 ,    0.058178 ,    0.023836 ,    0.182526 ,    1.423693 ,    0.521994 ,    0.006823 ,    0.015370 ,    0.122396 ,    0.376103 ,    0.526044 ,    0.021951 ,    0.216532 ,    0.216596 ,    0.241178 ,    0.213295 ,    0.219720 ,    0.041693 ,    0.110434 ,    0.104266 ,    0.296630 ,    0.090072 ,    0.011254 ,    0.007699 ,    0.130739 ,    0.130731 ,    0.028002 ,    0.530205 ,    0.349163 ,    0.163595 ,    0.022118 ,     Not run ,     Not run ,    0.003795 ,    0.004437 ,    0.011961 
ec2-c5n,4, Base_OpenMP , default     ,    0.112095 ,    0.769875 ,    0.146510 ,    0.146847 ,    0.152544 ,    0.400290 ,    0.556479 ,    0.381098 ,    0.481845 ,    0.275685 ,    0.168671 ,    2.520045 ,    0.017410 ,    0.004726 ,    0.012765 ,    0.037299 ,    0.440291 ,    0.283386 ,    0.452013 ,    0.029595 ,    0.456609 ,    0.567979 ,    0.383158 ,    0.305997 ,    0.669151 ,    0.053167 ,    0.535017 ,    1.680435 ,    2.133416 ,    0.115298 ,    0.050170 ,    0.305263 ,    2.782153 ,    1.552871 ,    0.012891 ,    0.029718 ,    0.250022 ,    0.738485 ,    1.072882 ,    0.048537 ,    0.383349 ,    0.418025 ,    0.458235 ,    0.411581 ,    0.378934 ,    0.081030 ,    0.217053 ,    0.204127 ,    0.473104 ,    0.178793 ,    0.013873 ,    0.010719 ,    0.261501 ,    0.261545 ,    0.056822 ,    1.059807 ,    0.579075 ,    0.324012 ,    0.043101 ,     Not run ,     Not run ,    0.007534 ,    0.008704 ,    0.022940 
ec2-c5n,72, Base_OpenMP , default     ,    0.010373 ,    0.093796 ,    0.018945 ,    0.011964 ,    0.015146 ,    0.051402 ,    0.087176 ,    0.063018 ,    0.093844 ,    0.036461 ,    0.027447 ,    4.038521 ,    0.003164 ,    0.003090 ,    0.003441 ,    0.005412 ,    0.278077 ,    0.039021 ,    0.038848 ,    0.006904 ,    0.039632 ,    0.264791 ,    0.046392 ,    0.137691 ,    0.197579 ,    0.006383 ,    0.074558 ,    0.621172 ,    0.878614 ,    0.010496 ,    0.020568 ,    0.036136 ,    0.228273 ,    0.584871 ,    0.008057 ,    0.005573 ,    0.035324 ,    0.069160 ,    0.112678 ,    0.014583 ,    0.045708 ,    0.033506 ,    0.043708 ,    0.033479 ,    0.045353 ,    0.007701 ,    0.023754 ,    0.021473 ,    0.082661 ,    0.023239 ,    0.072682 ,    0.157888 ,    0.020562 ,    0.020329 ,    0.006923 ,    0.132095 ,    0.075310 ,    0.037319 ,    0.003988 ,     Not run ,     Not run ,    0.001315 ,    0.001808 ,    0.002172 
ec2-c5n,36, Base_OpenMP , default     ,    0.021815 ,    0.181774 ,    0.031225 ,    0.021963 ,    0.025058 ,    0.080713 ,    0.138268 ,    0.091829 ,    0.124350 ,    0.055886 ,    0.037661 ,    3.801160 ,    0.004512 ,    0.002660 ,    0.003006 ,    0.009392 ,    0.257848 ,    0.046915 ,    0.085407 ,    0.005654 ,    0.085818 ,    0.295808 ,    0.064506 ,    0.093034 ,    0.212011 ,    0.010744 ,    0.093026 ,    1.247003 ,    1.765686 ,    0.017902 ,    0.032188 ,    0.052769 ,    0.422220 ,    1.181044 ,    0.009764 ,    0.006342 ,    0.065802 ,    0.137031 ,    0.192926 ,    0.027960 ,    0.063491 ,    0.077333 ,    0.086927 ,    0.076853 ,    0.063158 ,    0.015173 ,    0.045003 ,    0.041217 ,    0.101545 ,    0.044088 ,    0.046636 ,    0.060032 ,    0.039933 ,    0.039949 ,    0.012986 ,    0.262437 ,    0.106986 ,    0.076946 ,    0.006347 ,     Not run ,     Not run ,    0.001433 ,    0.001989 ,    0.004623 
ec2-c5n,32, Base_OpenMP , default     ,    0.023310 ,    0.203550 ,    0.035323 ,    0.024281 ,    0.028158 ,    0.105704 ,    0.152455 ,    0.099327 ,    0.135147 ,    0.072835 ,    0.040382 ,    3.613031 ,    0.004969 ,    0.002648 ,    0.003007 ,    0.010191 ,    0.252970 ,    0.055794 ,    0.092699 ,    0.005692 ,    0.092478 ,    0.240077 ,    0.072470 ,    0.119400 ,    0.228605 ,    0.011859 ,    0.110015 ,    1.383806 ,    1.954980 ,    0.020363 ,    0.039239 ,    0.059196 ,    0.438252 ,    1.301056 ,    0.010715 ,    0.007951 ,    0.072664 ,    0.148961 ,    0.208486 ,    0.030557 ,    0.070738 ,    0.083332 ,    0.092709 ,    0.083414 ,    0.070758 ,    0.017185 ,    0.050457 ,    0.046252 ,    0.121118 ,    0.049267 ,    0.044527 ,    0.049159 ,    0.044198 ,    0.044238 ,    0.014509 ,    0.294596 ,    0.131872 ,    0.084697 ,    0.006785 ,     Not run ,     Not run ,    0.001463 ,    0.002017 ,    0.004904 
ec2-c5n,18, Base_OpenMP , default     ,    0.020409 ,    0.172703 ,    0.033922 ,    0.031702 ,    0.032801 ,    0.087106 ,    0.131337 ,    0.091811 ,    0.117255 ,    0.059185 ,    0.040068 ,    2.800336 ,    0.004820 ,    0.001970 ,    0.002602 ,    0.008723 ,    0.280689 ,    0.051052 ,    0.079968 ,    0.007827 ,    0.079966 ,    0.294649 ,    0.063947 ,    0.133129 ,    0.210602 ,    0.012332 ,    0.096258 ,    0.374854 ,    0.480606 ,    0.029256 ,    0.018046 ,    0.050379 ,    0.404289 ,    0.304858 ,    0.008762 ,    0.007778 ,    0.059447 ,    0.128213 ,    0.187301 ,    0.012129 ,    0.064577 ,    0.072314 ,    0.080858 ,    0.072861 ,    0.064072 ,    0.016742 ,    0.049920 ,    0.045374 ,    0.104772 ,    0.039878 ,    0.028742 ,    0.023882 ,    0.059131 ,    0.059118 ,    0.012326 ,    0.236356 ,    0.111174 ,    0.073027 ,    0.009083 ,     Not run ,     Not run ,    0.002033 ,    0.002014 ,    0.004352 
ec2-c5n,16, Base_OpenMP , default     ,    0.022065 ,    0.193914 ,    0.038521 ,    0.035445 ,    0.036555 ,    0.111884 ,    0.145969 ,    0.101331 ,    0.133913 ,    0.079038 ,    0.044662 ,    2.648402 ,    0.005028 ,    0.002209 ,    0.002742 ,    0.010323 ,    0.252395 ,    0.063342 ,    0.087134 ,    0.008374 ,    0.087076 ,    0.297335 ,    0.073670 ,    0.121359 ,    0.232672 ,    0.013616 ,    0.112186 ,    0.385912 ,    0.505515 ,    0.032988 ,    0.016529 ,    0.058780 ,    0.437676 ,    0.278554 ,    0.008840 ,    0.008414 ,    0.067326 ,    0.145412 ,    0.206524 ,    0.013299 ,    0.072719 ,    0.078326 ,    0.087216 ,    0.078700 ,    0.069745 ,    0.019305 ,    0.055869 ,    0.051158 ,    0.127856 ,    0.044718 ,    0.025166 ,    0.022372 ,    0.065587 ,    0.065548 ,    0.013750 ,    0.265924 ,    0.135639 ,    0.082076 ,    0.010000 ,     Not run ,     Not run ,    0.002186 ,    0.001739 ,    0.004695 
ec2-c5n,8, Base_OpenMP , default     ,    0.059942 ,    0.387663 ,    0.089523 ,    0.073628 ,    0.076265 ,    0.299724 ,    0.279662 ,    0.191054 ,    0.250748 ,    0.205593 ,    0.084129 ,    2.356759 ,    0.008793 ,    0.002491 ,    0.006306 ,    0.018685 ,    0.342450 ,    0.172034 ,    0.235866 ,    0.014980 ,    0.239173 ,    0.366682 ,    0.232721 ,    0.196306 ,    0.407943 ,    0.028709 ,    0.347450 ,    0.743462 ,    0.961082 ,    0.058181 ,    0.028171 ,    0.176406 ,    1.420106 ,    0.568039 ,    0.007597 ,    0.015301 ,    0.123611 ,    0.400763 ,    0.532356 ,    0.026397 ,    0.224463 ,    0.209654 ,    0.229309 ,    0.205395 ,    0.230779 ,    0.041781 ,    0.110531 ,    0.103902 ,    0.297756 ,    0.090136 ,    0.011167 ,    0.007711 ,    0.128157 ,    0.130906 ,    0.028621 ,    0.528823 ,    0.344188 ,    0.163862 ,    0.022839 ,     Not run ,     Not run ,    0.003794 ,    0.004319 ,    0.011655 
ec2-c5n,4, Base_OpenMP , default     ,    0.113905 ,    0.769258 ,    0.146826 ,    0.145879 ,    0.152766 ,    0.393212 ,    0.560334 ,    0.386746 ,    0.502579 ,    0.274685 ,    0.165225 ,    2.379791 ,    0.017345 ,    0.004739 ,    0.012278 ,    0.037068 ,    0.450100 ,    0.277490 ,    0.462552 ,    0.029680 ,    0.467669 ,    0.557782 ,    0.374642 ,    0.302952 ,    0.659796 ,    0.053214 ,    0.521064 ,    1.329551 ,    1.733579 ,    0.115562 ,    0.047851 ,    0.292169 ,    2.754169 ,    1.035084 ,    0.012466 ,    0.029444 ,    0.247696 ,    0.738518 ,    1.054917 ,    0.044109 ,    0.375254 ,    0.409186 ,    0.447513 ,    0.401265 ,    0.371760 ,    0.081252 ,    0.219028 ,    0.203170 ,    0.463764 ,    0.178687 ,    0.013426 ,    0.010792 ,    0.261423 ,    0.257832 ,    0.056899 ,    1.059572 ,    0.569221 ,    0.324648 ,    0.042562 ,     Not run ,     Not run ,    0.007524 ,    0.008434 ,    0.022619 
ec2-c5n,72, Base_OpenMP , default     ,    0.009873 ,    0.093787 ,    0.020073 ,    0.011801 ,    0.014729 ,    0.051594 ,    0.087176 ,    0.062943 ,    0.093926 ,    0.036545 ,    0.027610 ,    4.352938 ,    0.003090 ,    0.003228 ,    0.003476 ,    0.005196 ,    0.278646 ,    0.037788 ,    0.039236 ,    0.007214 ,    0.039938 ,    0.263906 ,    0.046919 ,    0.137837 ,    0.197736 ,    0.006366 ,    0.074499 ,    0.621797 ,    0.881475 ,    0.010511 ,    0.020225 ,    0.036022 ,    0.227909 ,    0.584522 ,    0.008038 ,    0.005573 ,    0.035721 ,    0.068554 ,    0.112904 ,    0.014709 ,    0.045937 ,    0.034153 ,    0.043673 ,    0.033370 ,    0.045245 ,    0.007646 ,    0.023724 ,    0.021408 ,    0.081639 ,    0.023227 ,    0.074362 ,    0.154567 ,    0.020752 ,    0.020325 ,    0.006928 ,    0.132066 ,    0.077756 ,    0.037207 ,    0.003977 ,     Not run ,     Not run ,    0.001299 ,    0.001853 ,    0.002126 
ec2-c5n,36, Base_OpenMP , default     ,    0.021827 ,    0.181810 ,    0.031285 ,    0.021569 ,    0.025489 ,    0.078860 ,    0.137937 ,    0.091192 ,    0.122152 ,    0.056424 ,    0.037692 ,    3.736672 ,    0.004598 ,    0.002644 ,    0.002986 ,    0.009060 ,    0.267638 ,    0.047585 ,    0.085407 ,    0.005749 ,    0.085298 ,    0.295072 ,    0.064319 ,    0.093509 ,    0.214939 ,    0.010766 ,    0.092443 ,    1.247703 ,    1.773203 ,    0.017922 ,    0.034430 ,    0.053431 ,    0.419631 ,    1.184777 ,    0.009771 ,    0.008035 ,    0.066416 ,    0.136991 ,    0.192607 ,    0.027734 ,    0.063563 ,    0.076675 ,    0.086466 ,    0.076809 ,    0.063852 ,    0.015238 ,    0.045003 ,    0.041194 ,    0.100772 ,    0.044120 ,    0.046417 ,    0.057868 ,    0.039938 ,    0.039942 ,    0.012965 ,    0.262341 ,    0.106780 ,    0.077078 ,    0.006298 ,     Not run ,     Not run ,    0.001402 ,    0.002000 ,    0.004619 
ec2-c5n,32, Base_OpenMP , default     ,    0.023422 ,    0.203733 ,    0.034695 ,    0.024390 ,    0.028274 ,    0.102858 ,    0.152975 ,    0.097535 ,    0.135036 ,    0.072634 ,    0.040647 ,    3.651859 ,    0.005180 ,    0.002437 ,    0.003011 ,    0.010117 ,    0.258270 ,    0.056462 ,    0.093076 ,    0.005692 ,    0.093162 ,    0.239676 ,    0.073627 ,    0.119719 ,    0.228854 ,    0.012055 ,    0.112767 ,    1.379062 ,    1.941141 ,    0.020430 ,    0.038501 ,    0.060098 ,    0.438380 ,    1.308472 ,    0.010557 ,    0.008248 ,    0.072328 ,    0.149934 ,    0.209152 ,    0.030928 ,    0.070875 ,    0.083328 ,    0.092878 ,    0.083203 ,    0.071701 ,    0.017219 ,    0.050410 ,    0.046346 ,    0.121477 ,    0.049415 ,    0.045955 ,    0.048309 ,    0.044134 ,    0.044116 ,    0.014509 ,    0.294688 ,    0.130939 ,    0.084635 ,    0.006826 ,     Not run ,     Not run ,    0.001493 ,    0.002019 ,    0.004940 
ec2-c5n,18, Base_OpenMP , default     ,    0.020305 ,    0.172689 ,    0.034043 ,    0.031617 ,    0.032598 ,    0.085294 ,    0.131243 ,    0.091983 ,    0.115090 ,    0.059467 ,    0.040119 ,    2.784880 ,    0.004531 ,    0.001941 ,    0.002687 ,    0.009162 ,    0.282561 ,    0.052852 ,    0.079750 ,    0.007769 ,    0.079665 ,    0.297231 ,    0.063030 ,    0.133970 ,    0.209040 ,    0.012262 ,    0.096904 ,    0.398052 ,    0.482362 ,    0.029074 ,    0.016552 ,    0.050938 ,    0.402705 ,    0.275934 ,    0.009017 ,    0.009275 ,    0.059429 ,    0.128388 ,    0.187670 ,    0.012319 ,    0.063483 ,    0.071878 ,    0.080177 ,    0.071644 ,    0.064489 ,    0.016551 ,    0.049875 ,    0.045676 ,    0.106054 ,    0.039862 ,    0.028055 ,    0.024538 ,    0.059120 ,    0.059107 ,    0.012362 ,    0.236358 ,    0.111065 ,    0.072971 ,    0.009089 ,     Not run ,     Not run ,    0.002004 ,    0.002039 ,    0.004386 
ec2-c5n,16, Base_OpenMP , default     ,    0.022457 ,    0.193972 ,    0.037849 ,    0.035633 ,    0.036556 ,    0.109638 ,    0.145858 ,    0.101355 ,    0.137633 ,    0.078697 ,    0.044880 ,    2.730073 ,    0.004906 ,    0.001739 ,    0.002791 ,    0.009611 ,    0.254579 ,    0.062246 ,    0.087662 ,    0.008385 ,    0.087610 ,    0.294401 ,    0.073460 ,    0.122046 ,    0.232591 ,    0.013575 ,    0.114381 ,    0.400604 ,    0.518743 ,    0.033055 ,    0.018014 ,    0.060698 ,    0.440802 ,    0.260315 ,    0.008818 ,    0.009784 ,    0.064962 ,    0.140986 ,    0.206938 ,    0.013835 ,    0.074209 ,    0.078854 ,    0.087818 ,    0.078886 ,    0.072601 ,    0.019204 ,    0.055958 ,    0.051001 ,    0.124409 ,    0.044708 ,    0.025789 ,    0.022139 ,    0.065592 ,    0.065579 ,    0.013825 ,    0.265799 ,    0.132655 ,    0.082095 ,    0.009994 ,     Not run ,     Not run ,    0.002157 ,    0.001816 ,    0.004650 
ec2-c5n,8, Base_OpenMP , default     ,    0.057813 ,    0.387253 ,    0.088341 ,    0.073597 ,    0.075949 ,    0.289573 ,    0.279396 ,    0.190851 ,    0.250254 ,    0.204427 ,    0.084680 ,    2.307472 ,    0.008775 ,    0.002476 ,    0.006462 ,    0.018689 ,    0.343621 ,    0.173834 ,    0.237484 ,    0.014978 ,    0.240314 ,    0.362610 ,    0.225571 ,    0.199026 ,    0.415916 ,    0.028346 ,    0.330503 ,    0.776132 ,    0.990002 ,    0.058345 ,    0.028887 ,    0.176965 ,    1.377020 ,    0.508813 ,    0.007741 ,    0.015166 ,    0.129126 ,    0.369565 ,    0.540570 ,    0.027393 ,    0.219842 ,    0.215335 ,    0.239585 ,    0.210817 ,    0.220726 ,    0.041678 ,    0.105715 ,    0.103495 ,    0.296073 ,    0.089972 ,    0.011368 ,    0.007668 ,    0.130876 ,    0.130847 ,    0.028305 ,    0.531047 ,    0.345511 ,    0.163249 ,    0.021760 ,     Not run ,     Not run ,    0.003767 ,    0.004228 ,    0.011516 
ec2-c5n,4, Base_OpenMP , default     ,    0.120053 ,    0.768553 ,    0.147627 ,    0.146281 ,    0.150213 ,    0.383713 ,    0.556675 ,    0.383835 ,    0.477433 ,    0.267930 ,    0.167169 ,    2.329204 ,    0.017405 ,    0.004746 ,    0.012879 ,    0.037095 ,    0.442797 ,    0.281026 ,    0.457392 ,    0.029973 ,    0.461582 ,    0.553937 ,    0.378006 ,    0.302654 ,    0.670075 ,    0.053094 ,    0.530199 ,    1.429468 ,    2.048203 ,    0.116002 ,    0.050749 ,    0.301975 ,    2.735298 ,    1.307957 ,    0.013049 ,    0.029600 ,    0.249892 ,    0.760762 ,    1.087948 ,    0.047469 ,    0.375155 ,    0.410791 ,    0.463722 ,    0.407685 ,    0.379352 ,    0.080687 ,    0.218991 ,    0.201795 ,    0.465841 ,    0.178794 ,    0.013531 ,    0.010819 ,    0.261569 ,    0.261527 ,    0.057218 ,    1.060916 ,    0.577551 ,    0.324617 ,    0.043043 ,     Not run ,     Not run ,    0.007534 ,    0.008512 ,    0.023813 
ec2-c6a,192, Base_OpenMP , default     ,    0.011627 ,    0.017437 ,    0.013710 ,    0.006160 ,    0.010003 ,    0.030742 ,    0.059488 ,    0.054028 ,    0.033052 ,    0.023651 ,    0.023953 ,   27.234316 ,    0.003313 ,    0.008077 ,    0.009036 ,    0.004526 ,    0.025795 ,    0.025456 ,    0.044375 ,    0.015997 ,    0.043133 ,    0.206453 ,    0.030039 ,    0.026099 ,    0.041373 ,    0.004926 ,    0.044313 ,    0.100202 ,    0.137381 ,    0.011436 ,    0.008126 ,    0.050719 ,    0.300925 ,    0.087540 ,    0.016442 ,    0.004190 ,    0.038428 ,    0.072839 ,    0.112029 ,    0.004685 ,    0.031850 ,    0.038970 ,    0.065664 ,    0.037692 ,    0.031301 ,    0.004145 ,    0.010276 ,    0.008381 ,    0.028412 ,    0.010083 ,    0.132593 ,    0.415460 ,    0.009068 ,    0.008902 ,    0.003582 ,    0.014020 ,    0.039574 ,    0.013467 ,    0.004012 ,     Not run ,     Not run ,    0.002310 ,    0.002549 ,    0.003471 
ec2-c6a,96, Base_OpenMP , default     ,    0.014288 ,    0.023675 ,    0.013608 ,    0.008691 ,    0.011688 ,    0.027428 ,    0.059135 ,    0.048345 ,    0.030160 ,    0.021796 ,    0.020542 ,    8.502215 ,    0.003050 ,    0.003751 ,    0.004686 ,    0.005559 ,    0.027011 ,    0.027142 ,    0.047988 ,    0.007112 ,    0.049426 ,    0.200003 ,    0.036398 ,    0.027075 ,    0.039955 ,    0.004777 ,    0.041284 ,    0.176193 ,    0.223327 ,    0.017410 ,    0.008134 ,    0.041047 ,    0.244457 ,    0.095082 ,    0.015861 ,    0.004717 ,    0.093104 ,    0.069067 ,    0.100765 ,    0.007622 ,    0.034414 ,    0.042775 ,    0.052128 ,    0.046579 ,    0.035067 ,    0.005130 ,    0.015176 ,    0.011661 ,    0.031159 ,    0.012690 ,    0.075233 ,    0.088132 ,    0.011567 ,    0.011258 ,    0.004708 ,    0.023549 ,    0.039735 ,    0.021576 ,    0.004055 ,     Not run ,     Not run ,    0.001545 ,    0.002114 ,    0.003843 
ec2-c6a,48, Base_OpenMP , default     ,    0.012663 ,    0.029823 ,    0.012963 ,    0.010688 ,    0.012413 ,    0.026049 ,    0.041913 ,    0.034705 ,    0.031469 ,    0.019646 ,    0.015662 ,    3.304415 ,    0.003104 ,    0.002217 ,    0.003405 ,    0.005371 ,    0.041118 ,    0.024410 ,    0.038064 ,    0.003833 ,    0.040698 ,    0.193813 ,    0.030874 ,    0.024507 ,    0.037174 ,    0.004900 ,    0.034779 ,    0.080256 ,    0.114397 ,    0.017168 ,    0.004704 ,    0.032414 ,    0.175565 ,    0.074418 ,    0.015184 ,    0.004234 ,    0.053903 ,    0.053516 ,    0.077225 ,    0.003737 ,    0.028878 ,    0.033972 ,    0.039410 ,    0.037184 ,    0.029833 ,    0.005048 ,    0.016600 ,    0.012292 ,    0.029256 ,    0.012226 ,    0.038196 ,    0.025411 ,    0.014876 ,    0.014890 ,    0.004564 ,    0.040754 ,    0.035945 ,    0.022546 ,    0.004159 ,     Not run ,     Not run ,    0.001433 ,    0.001542 ,    0.003569 
ec2-c6a,32, Base_OpenMP , default     ,    0.017679 ,    0.041620 ,    0.017860 ,    0.015934 ,    0.018213 ,    0.031186 ,    0.052894 ,    0.042721 ,    0.045632 ,    0.024688 ,    0.018261 ,    2.969971 ,    0.003473 ,    0.001813 ,    0.003251 ,    0.007145 ,    0.034567 ,    0.031318 ,    0.047166 ,    0.003473 ,    0.047062 ,    0.232944 ,    0.037659 ,    0.031223 ,    0.045511 ,    0.006143 ,    0.042397 ,    0.116401 ,    0.164670 ,    0.018496 ,    0.005553 ,    0.036991 ,    0.199702 ,    0.108333 ,    0.011714 ,    0.005600 ,    0.088024 ,    0.066520 ,    0.097506 ,    0.004602 ,    0.034207 ,    0.042185 ,    0.046429 ,    0.049409 ,    0.035587 ,    0.006685 ,    0.023025 ,    0.016541 ,    0.037580 ,    0.017189 ,    0.026072 ,    0.020031 ,    0.021153 ,    0.021184 ,    0.006050 ,    0.058850 ,    0.044452 ,    0.032065 ,    0.006107 ,     Not run ,     Not run ,    0.001466 ,    0.001624 ,    0.004699 
