machine,core,Kernel,Kernel,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
mammoth,4,Base_OpenMP,default,0.015904,0.339312,0.060066,0.063088,0.076157,0.179428,0.198371,0.105819,0.054559,0.122401,0.057358,0.992088,0.010123,0.001125,0.003464,0.026581,0.346706,0.059036,0.063153,0.009126,0.059693,0.592456,0.056050,0.197350,0.464937,0.017275,0.102048,0.385068,0.587381,0.057066,0.013556,0.042164,0.275426,0.435937,0.009002,0.006837,0.067205,0.115890,0.216098,0.015788,0.054495,0.055414,0.064429,0.055334,0.050623,0.020911,0.088343,0.091208,0.498591,0.038483,0.012362,0.010026,0.115142,0.113734,0.016835,0.544130,0.208774,0.133550,0.015107,Not run,Not run,0.001911,0.002527,0.004652
mammoth,256,Base_OpenMP,default,0.029461,0.033344,0.012180,0.008324,0.020388,0.030951,0.128171,0.128716,0.019860,0.021650,0.049406,1.579994,0.003172,0.005994,0.007635,0.004070,0.015440,0.029763,0.113595,0.013089,0.110172,0.155377,0.057222,0.013624,0.028055,0.004638,0.059731,0.029931,0.046788,0.009182,0.013827,0.073783,0.490510,0.041874,0.010779,0.008150,0.084750,0.168054,0.252095,0.007166,0.051836,0.099575,0.122345,0.103332,0.058485,0.010508,0.010696,0.011061,0.015696,0.013146,0.317896,0.156846,0.008695,0.008568,0.007758,0.015763,0.043572,0.017251,0.008054,Not run,Not run,0.003618,0.005993,0.006381
mammoth,128,Base_OpenMP,default,0.017038,0.026332,0.008970,0.006729,0.014064,0.020294,0.079314,0.075845,0.014920,0.014061,0.030416,1.479929,0.002421,0.003403,0.004197,0.003334,0.014174,0.021400,0.064777,0.007423,0.065009,0.162661,0.035090,0.013744,0.020300,0.003799,0.036011,0.040808,0.063689,0.006911,0.009005,0.046468,0.282213,0.057225,0.008803,0.005176,0.065310,0.102969,0.165201,0.004881,0.034363,0.053509,0.068074,0.051980,0.031318,0.005825,0.010519,0.009281,0.015742,0.010803,0.174469,0.097602,0.008206,0.008319,0.004713,0.021675,0.030567,0.016084,0.005462,Not run,Not run,0.002170,0.003507,0.004604
mammoth,64,Base_OpenMP,default,0.008017,0.027699,0.005727,0.006140,0.008998,0.010996,0.039709,0.034274,0.012739,0.007914,0.013663,1.084201,0.001567,0.001589,0.002442,0.002858,0.010091,0.010643,0.028600,0.003962,0.028840,0.164537,0.016426,0.010217,0.012786,0.002745,0.017780,0.030777,0.048793,0.006834,0.004521,0.020838,0.129048,0.033687,0.006503,0.002784,0.035944,0.042872,0.075360,0.002725,0.014608,0.025944,0.032261,0.026566,0.014720,0.004369,0.007502,0.006842,0.012629,0.006534,0.085862,0.048499,0.008397,0.008336,0.003229,0.035742,0.023015,0.013027,0.003679,Not run,Not run,0.001320,0.001839,0.002384
mammoth,32,Base_OpenMP,default,0.006030,0.045453,0.006822,0.009169,0.011334,0.010653,0.035851,0.024042,0.012598,0.008759,0.012404,1.127762,0.001661,0.001010,0.002010,0.003636,0.014714,0.012010,0.019986,0.003072,0.022683,0.143357,0.015367,0.016793,0.015653,0.003016,0.019096,0.053184,0.083079,0.009230,0.003683,0.015569,0.079774,0.059711,0.004407,0.002417,0.055342,0.033525,0.058620,0.003006,0.013767,0.017762,0.021892,0.023210,0.018147,0.004122,0.011941,0.009391,0.019840,0.007637,0.035654,0.017879,0.015185,0.015090,0.003968,0.068134,0.018958,0.019179,0.003437,Not run,Not run,0.000849,0.001105,0.001519
mammoth,16,Base_OpenMP,default,0.007145,0.086209,0.010933,0.016439,0.020081,0.015084,0.055852,0.032613,0.017630,0.011440,0.018095,0.979310,0.002625,0.000844,0.003425,0.006871,0.026148,0.013763,0.024617,0.003392,0.025941,0.104131,0.016629,0.027946,0.020957,0.004547,0.019595,0.097531,0.149551,0.015355,0.004668,0.016566,0.099133,0.109379,0.004808,0.003241,0.032258,0.038219,0.070806,0.004639,0.015594,0.029063,0.031948,0.029098,0.018513,0.005229,0.022183,0.015979,0.034431,0.011070,0.022742,0.008055,0.029036,0.028875,0.005451,0.135118,0.024266,0.033581,0.004806,Not run,Not run,0.000888,0.001069,0.002549
mammoth,8,Base_OpenMP,default,0.009636,0.168872,0.020400,0.031830,0.038359,0.020541,0.101516,0.055129,0.031182,0.014804,0.030786,1.026698,0.005018,0.001182,0.006399,0.013891,0.130332,0.020554,0.034197,0.005078,0.033718,0.185003,0.023510,0.062757,0.179737,0.007445,0.030497,0.191395,0.292603,0.028930,0.007717,0.022188,0.151578,0.219656,0.006884,0.004226,0.037369,0.059829,0.115231,0.008304,0.023280,0.030399,0.035745,0.031855,0.022155,0.008431,0.043059,0.033368,0.171967,0.019701,0.013570,0.009632,0.056776,0.056527,0.008883,0.269147,0.034461,0.065817,0.008211,Not run,Not run,0.001323,0.002159,0.003404
mammoth,4,Base_OpenMP,default,0.015921,0.338681,0.062088,0.063159,0.076429,0.199588,0.198675,0.105709,0.054562,0.128799,0.058007,1.000135,0.010030,0.001083,0.003269,0.026817,0.346782,0.055506,0.063888,0.009219,0.060440,0.585451,0.049966,0.195779,0.465360,0.018391,0.104230,0.385886,0.586981,0.056661,0.013753,0.042787,0.276070,0.436550,0.009040,0.006865,0.066842,0.116587,0.219138,0.015765,0.049009,0.055330,0.064442,0.055189,0.051870,0.020838,0.088178,0.090655,0.499370,0.038186,0.012117,0.010040,0.114808,0.113743,0.016623,0.541965,0.185512,0.133986,0.015087,Not run,Not run,0.001969,0.002859,0.004563
poodle,224,Base_OpenMP,default,0.011362,0.026952,0.008068,0.004092,0.009124,0.012088,0.057561,0.057391,0.005272,0.008621,0.021428,18.911452,0.003566,0.013011,0.013229,0.003498,0.008966,0.011975,0.044421,0.030085,0.044153,0.084194,0.022624,0.005453,0.011121,0.001670,0.022504,0.051057,0.075582,0.004838,0.006620,0.033844,0.185143,0.072289,0.006678,0.002796,0.039212,0.084637,0.109851,0.003646,0.022362,0.040228,0.099012,0.040402,0.022349,0.002478,0.005389,0.003773,0.006700,0.010570,0.164796,1.148696,0.005189,0.005120,0.003618,0.029011,0.017504,0.006670,0.003471,Not run,Not run,0.003287,0.002402,0.002412
poodle,112,Base_OpenMP,default,0.005447,0.037446,0.006214,0.003756,0.004640,0.007807,0.027069,0.026827,0.005705,0.005667,0.010078,5.740545,0.001148,0.003271,0.003351,0.001603,0.010895,0.006889,0.020773,0.007761,0.020705,0.073554,0.011213,0.007747,0.009129,0.001384,0.011154,0.101661,0.145651,0.003715,0.005199,0.016888,0.089865,0.140525,0.006002,0.001491,0.030346,0.040764,0.069845,0.004042,0.010655,0.018932,0.026497,0.019142,0.010768,0.002542,0.006441,0.004828,0.009927,0.005216,0.067896,0.310780,0.007266,0.007312,0.001951,0.054202,0.010692,0.009120,0.002142,Not run,Not run,0.000864,0.001185,0.001258
poodle,56,Base_OpenMP,default,0.003868,0.031543,0.005367,0.004818,0.003242,0.008693,0.018334,0.018133,0.006186,0.006526,0.007171,1.967246,0.000693,0.001857,0.001941,0.001161,0.010137,0.005524,0.015087,0.004766,0.015384,0.062242,0.008339,0.007490,0.007040,0.001087,0.008536,0.031405,0.049504,0.005138,0.002851,0.010710,0.060980,0.038761,0.005509,0.001125,0.025701,0.025104,0.042634,0.001615,0.007694,0.013458,0.015486,0.013282,0.007898,0.002387,0.005914,0.005084,0.009690,0.004191,0.044524,0.118016,0.007632,0.007649,0.001845,0.046689,0.011294,0.008720,0.001732,Not run,Not run,0.000546,0.000803,0.000938
poodle,32,Base_OpenMP,default,0.003316,0.051901,0.007318,0.007784,0.002930,0.013436,0.015537,0.014274,0.006469,0.009836,0.005936,1.644720,0.000723,0.000675,0.000825,0.001515,0.016727,0.006546,0.012865,0.003489,0.013065,0.058751,0.008284,0.013033,0.028191,0.001344,0.008462,0.054651,0.086037,0.008600,0.002605,0.010252,0.054953,0.068045,0.003860,0.000887,0.017965,0.022200,0.045745,0.001730,0.006852,0.011486,0.012911,0.011377,0.007115,0.003049,0.009143,0.007961,0.021972,0.006261,0.024233,0.050580,0.013207,0.013196,0.002270,0.080835,0.015355,0.014117,0.001846,Not run,Not run,0.000367,0.000646,0.000705
poodle,16,Base_OpenMP,default,0.004316,0.101557,0.013621,0.015675,0.004840,0.028795,0.020743,0.019764,0.010494,0.022326,0.007848,1.426184,0.001139,0.000391,0.000798,0.002721,0.065751,0.012649,0.017186,0.004646,0.017083,0.061884,0.014817,0.029749,0.082200,0.002431,0.022266,0.111289,0.174033,0.013516,0.003112,0.011924,0.077431,0.139868,0.002014,0.001159,0.020563,0.031765,0.062763,0.002704,0.012426,0.014857,0.016548,0.015295,0.011889,0.005546,0.017883,0.015386,0.062124,0.011853,0.011373,0.009303,0.025374,0.025400,0.003853,0.160860,0.046781,0.027657,0.003155,Not run,Not run,0.000370,0.000781,0.000938
poodle,8,Base_OpenMP,default,0.011268,0.202954,0.027043,0.030808,0.009636,0.063276,0.028675,0.028628,0.018136,0.044307,0.013140,1.205439,0.002166,0.000443,0.001191,0.005303,0.195240,0.037214,0.042057,0.008604,0.045068,0.095243,0.049822,0.110410,0.211095,0.005934,0.074575,0.200810,0.329746,0.026529,0.005732,0.034053,0.179610,0.255397,0.002814,0.002511,0.038619,0.072206,0.122031,0.005270,0.048872,0.037600,0.032735,0.037464,0.048749,0.010834,0.035650,0.035609,0.202040,0.021557,0.008019,0.004638,0.049860,0.050365,0.007470,0.321756,0.096884,0.054321,0.006037,Not run,Not run,0.000561,0.001203,0.002143
poodle,4,Base_OpenMP,default,0.038893,0.407359,0.053834,0.064334,0.021645,0.168042,0.063800,0.063848,0.035284,0.117803,0.029108,1.265812,0.004250,0.000561,0.003265,0.010511,0.310996,0.077039,0.134931,0.016928,0.143067,0.180145,0.103770,0.167864,0.293029,0.013531,0.151361,0.402437,0.611448,0.052820,0.012472,0.078993,0.521789,0.487325,0.004929,0.007792,0.078187,0.227049,0.303896,0.011329,0.102507,0.121817,0.125452,0.121341,0.102758,0.022320,0.071107,0.074720,0.290822,0.042073,0.007758,0.006584,0.099556,0.099613,0.014939,0.643229,0.190259,0.109943,0.012577,Not run,Not run,0.001054,0.002675,0.006753
poodle,224,Base_OpenMP,default,0.010671,0.026413,0.007539,0.003851,0.008785,0.011418,0.054062,0.053839,0.005184,0.008210,0.020511,21.455638,0.003249,0.015026,0.018757,0.003229,0.008774,0.011263,0.041348,0.031993,0.041367,0.082867,0.020961,0.005297,0.010270,0.001568,0.020887,0.053098,0.075189,0.004778,0.006433,0.032776,0.174457,0.071983,0.006620,0.002738,0.037521,0.080442,0.107431,0.003542,0.020704,0.037552,0.092408,0.037688,0.020960,0.003374,0.005328,0.003738,0.006471,0.005906,0.156861,1.187968,0.005124,0.005180,0.002360,0.028960,0.016487,0.006548,0.003322,Not run,Not run,0.002921,0.002246,0.002312
poodle,112,Base_OpenMP,default,0.005403,0.037455,0.005555,0.003775,0.004683,0.007798,0.026915,0.026722,0.005629,0.005687,0.010196,5.097647,0.001145,0.004706,0.004650,0.001593,0.010867,0.006788,0.020721,0.010236,0.020708,0.074276,0.011138,0.007669,0.009067,0.001360,0.011086,0.101014,0.146120,0.003787,0.005255,0.017852,0.089857,0.140417,0.006110,0.001448,0.030413,0.041257,0.070233,0.004028,0.010566,0.018756,0.027069,0.019001,0.010704,0.002521,0.006422,0.004774,0.010073,0.005143,0.067602,0.373843,0.007257,0.007298,0.001815,0.054153,0.010666,0.009136,0.002127,Not run,Not run,0.000895,0.001174,0.001241
poodle,56,Base_OpenMP,default,0.003860,0.031464,0.005186,0.004867,0.003152,0.008728,0.018279,0.017663,0.005942,0.006400,0.007038,1.979383,0.000708,0.001554,0.001593,0.001199,0.010106,0.005511,0.014821,0.004281,0.014949,0.062291,0.008406,0.007835,0.006882,0.001085,0.008507,0.031130,0.049391,0.005133,0.002849,0.010545,0.059869,0.038623,0.005580,0.001103,0.025126,0.024713,0.041770,0.001621,0.007652,0.013519,0.015510,0.013557,0.007792,0.002394,0.005878,0.005116,0.009552,0.004355,0.044678,0.113522,0.007644,0.007631,0.001781,0.046680,0.010943,0.008734,0.001709,Not run,Not run,0.000542,0.000896,0.000929
poodle,32,Base_OpenMP,default,0.003244,0.051912,0.007314,0.007793,0.002897,0.013491,0.015282,0.014201,0.006408,0.009478,0.005858,1.702184,0.000747,0.000766,0.000827,0.001518,0.016754,0.006526,0.012661,0.003429,0.013055,0.057442,0.008294,0.013442,0.028519,0.001363,0.008408,0.053723,0.085652,0.008660,0.002554,0.010289,0.055013,0.066894,0.003678,0.000880,0.018103,0.021894,0.045709,0.001764,0.006885,0.011201,0.012947,0.011285,0.007059,0.003087,0.009111,0.007927,0.021791,0.006404,0.024148,0.051803,0.013200,0.013214,0.002236,0.080845,0.015372,0.013929,0.001843,Not run,Not run,0.000358,0.000644,0.000720
poodle,16,Base_OpenMP,default,0.004350,0.101609,0.013567,0.015677,0.004797,0.028940,0.020920,0.018391,0.010438,0.023047,0.007834,1.324962,0.001154,0.000398,0.000788,0.002726,0.066978,0.012383,0.017169,0.004656,0.017080,0.061957,0.014128,0.028893,0.082596,0.002422,0.020088,0.110069,0.173977,0.013539,0.003078,0.011802,0.072338,0.137129,0.002028,0.001156,0.020370,0.031516,0.061647,0.002709,0.011717,0.014874,0.016542,0.015294,0.011805,0.005525,0.017801,0.015504,0.060859,0.011623,0.011590,0.009244,0.025401,0.025389,0.003840,0.160881,0.046255,0.027251,0.003157,Not run,Not run,0.000370,0.000781,0.000887
poodle,8,Base_OpenMP,default,0.011360,0.202933,0.027495,0.030645,0.009565,0.064745,0.028447,0.028422,0.018870,0.045177,0.013667,1.270257,0.002166,0.000447,0.001164,0.005312,0.195652,0.037475,0.041979,0.008598,0.044139,0.093047,0.049903,0.110663,0.210864,0.006359,0.074426,0.201415,0.329233,0.026514,0.005772,0.035179,0.178962,0.254869,0.002809,0.002472,0.038679,0.071841,0.122925,0.005268,0.047945,0.037908,0.032965,0.037857,0.047974,0.010851,0.035649,0.035964,0.202696,0.022371,0.007860,0.004649,0.049847,0.049853,0.007466,0.321752,0.097225,0.054303,0.006053,Not run,Not run,0.000559,0.001258,0.002159
poodle,4,Base_OpenMP,default,0.038534,0.407496,0.053736,0.064365,0.021674,0.168428,0.065405,0.065351,0.036384,0.117745,0.029484,1.306620,0.004250,0.000564,0.003244,0.010513,0.291180,0.077236,0.134676,0.016920,0.142474,0.180091,0.104084,0.168363,0.294891,0.013775,0.150851,0.401357,0.611983,0.052887,0.012450,0.079091,0.519437,0.484399,0.004843,0.007760,0.078289,0.226751,0.304732,0.011296,0.102405,0.121642,0.125018,0.120972,0.102341,0.022407,0.070701,0.074728,0.291420,0.042345,0.007851,0.006549,0.099706,0.099662,0.014905,0.643308,0.191238,0.108399,0.013086,Not run,Not run,0.001037,0.002603,0.006740
poodle,224,Base_OpenMP,default,0.010368,0.026103,0.006478,0.003785,0.008482,0.011138,0.052693,0.052612,0.005200,0.007917,0.019972,13.269177,0.003226,0.012951,0.013028,0.003125,0.008644,0.010961,0.040320,0.028812,0.040395,0.083385,0.020520,0.005244,0.010089,0.001554,0.020448,0.051107,0.075188,0.004723,0.006238,0.031135,0.169394,0.072013,0.006567,0.002578,0.037225,0.078466,0.102263,0.003456,0.020391,0.037002,0.085249,0.036837,0.020353,0.003148,0.005225,0.005453,0.006382,0.005675,0.150100,1.282059,0.005162,0.005062,0.001729,0.028841,0.016102,0.006482,0.003296,Not run,Not run,0.002531,0.002929,0.002258
poodle,112,Base_OpenMP,default,0.005667,0.037485,0.005642,0.003838,0.004794,0.007902,0.027969,0.027757,0.005630,0.005705,0.010433,6.579321,0.001186,0.003329,0.003684,0.001654,0.010926,0.007012,0.021558,0.008101,0.021460,0.073742,0.011594,0.007666,0.008974,0.001330,0.011507,0.100655,0.146047,0.003756,0.005460,0.018109,0.093253,0.140523,0.006066,0.001496,0.030466,0.042167,0.069808,0.003850,0.011038,0.019504,0.029133,0.019753,0.011189,0.002561,0.006450,0.004803,0.010036,0.005175,0.070632,0.346064,0.007277,0.007275,0.002209,0.054285,0.010850,0.009199,0.002193,Not run,Not run,0.000921,0.001214,0.001287
poodle,56,Base_OpenMP,default,0.003907,0.031511,0.005242,0.004839,0.003198,0.008766,0.018510,0.018020,0.006092,0.006550,0.007121,2.005793,0.000694,0.001509,0.001604,0.001168,0.010131,0.005595,0.015072,0.004253,0.015088,0.062455,0.008441,0.007944,0.006810,0.001071,0.008564,0.031341,0.049546,0.005141,0.002928,0.010658,0.060974,0.039236,0.005559,0.001174,0.025632,0.025154,0.042020,0.001598,0.007778,0.013741,0.015985,0.013712,0.007902,0.002361,0.005841,0.004836,0.009038,0.004217,0.045831,0.119074,0.007618,0.007639,0.001842,0.046703,0.010867,0.008767,0.001714,Not run,Not run,0.000531,0.000818,0.000926
poodle,32,Base_OpenMP,default,0.003229,0.051924,0.007323,0.007817,0.002902,0.013324,0.015186,0.014523,0.006444,0.010137,0.006020,1.705241,0.000729,0.000797,0.000896,0.001515,0.016761,0.006520,0.012874,0.003527,0.013094,0.058246,0.008281,0.013159,0.028495,0.001366,0.008511,0.054573,0.086046,0.008599,0.002517,0.010190,0.055306,0.068417,0.003655,0.000882,0.017806,0.022206,0.046332,0.001769,0.006858,0.011191,0.012890,0.011360,0.007064,0.003132,0.009124,0.007910,0.021579,0.006345,0.024568,0.052814,0.013224,0.013213,0.002236,0.080840,0.015346,0.014071,0.001835,Not run,Not run,0.000379,0.000651,0.000717
poodle,16,Base_OpenMP,default,0.004349,0.101589,0.013613,0.015486,0.004816,0.028592,0.020769,0.019342,0.010443,0.022771,0.007743,1.364950,0.001149,0.000394,0.000798,0.002733,0.066373,0.012376,0.018415,0.004656,0.018195,0.062064,0.014163,0.029710,0.082630,0.005341,0.020036,0.111297,0.174516,0.013536,0.003084,0.011656,0.072333,0.139085,0.002025,0.001173,0.020346,0.031785,0.061767,0.002716,0.011642,0.015482,0.016671,0.015952,0.012700,0.005522,0.017976,0.015476,0.060870,0.012268,0.011500,0.008906,0.025415,0.025397,0.003825,0.160881,0.045740,0.027640,0.003151,Not run,Not run,0.000383,0.000773,0.000945
poodle,8,Base_OpenMP,default,0.011259,0.202965,0.027578,0.030672,0.009588,0.063659,0.029503,0.029456,0.018572,0.043990,0.013197,1.289489,0.002169,0.000443,0.001193,0.005312,0.195460,0.036880,0.040972,0.008603,0.043896,0.091874,0.049694,0.111249,0.210585,0.006214,0.074092,0.202023,0.330073,0.026501,0.005830,0.033913,0.179005,0.255643,0.002841,0.002498,0.038535,0.072152,0.123003,0.005271,0.047498,0.035446,0.030450,0.035100,0.047557,0.010844,0.035726,0.035868,0.202803,0.022652,0.008011,0.004739,0.049894,0.049872,0.007474,0.321772,0.095910,0.055062,0.006054,Not run,Not run,0.000567,0.001292,0.002203
poodle,4,Base_OpenMP,default,0.037440,0.407499,0.053821,0.064331,0.021787,0.167975,0.065673,0.065584,0.036451,0.117402,0.029283,1.170463,0.004248,0.000561,0.003255,0.010513,0.290823,0.077794,0.134254,0.016929,0.141109,0.180064,0.104210,0.168370,0.294322,0.013739,0.151899,0.402529,0.611886,0.052897,0.012464,0.079392,0.513784,0.486677,0.004913,0.007744,0.078100,0.225974,0.303072,0.011382,0.102591,0.121913,0.125551,0.121351,0.102887,0.022332,0.070912,0.074780,0.291596,0.042624,0.007886,0.006598,0.099628,0.099685,0.014944,0.643337,0.190764,0.109876,0.013193,Not run,Not run,0.001035,0.002651,0.006777
quartz,72,Base_OpenMP,default,0.014763,0.066319,0.018594,0.009815,0.014019,0.030527,0.055736,0.054033,0.016383,0.022000,0.025520,2.799377,0.002355,0.003039,0.003084,0.004379,0.067896,0.021377,0.070970,0.007131,0.070666,0.203925,0.033672,0.023513,0.047195,0.005084,0.039347,0.107680,0.184514,0.008413,0.009013,0.033136,0.216101,0.153878,0.006706,0.004333,0.036283,0.092487,0.115946,0.005285,0.033939,0.064160,0.060726,0.064821,0.033950,0.004066,0.017779,0.011832,0.060094,0.010136,0.097418,0.098604,0.017533,0.017489,0.004074,0.093878,0.039652,0.024349,0.004368,Not run,Not run,0.001280,0.002282,0.004639
quartz,36,Base_OpenMP,default,0.022249,0.122339,0.032633,0.012272,0.017760,0.039946,0.066828,0.066626,0.029741,0.028610,0.029322,2.391339,0.003259,0.001660,0.002615,0.007416,0.075305,0.025366,0.059023,0.005236,0.075050,0.198656,0.038914,0.039667,0.059473,0.006573,0.046869,0.204425,0.337726,0.012936,0.010870,0.036192,0.249353,0.274124,0.006016,0.004706,0.060260,0.101182,0.147177,0.007691,0.039084,0.068017,0.061270,0.068688,0.038985,0.006275,0.032355,0.020406,0.076039,0.016394,0.056010,0.046398,0.033917,0.033867,0.005869,0.185164,0.050890,0.045706,0.007806,Not run,Not run,0.001324,0.003250,0.004990
quartz,32,Base_OpenMP,default,0.022812,0.136328,0.036111,0.014644,0.021716,0.042904,0.069281,0.068251,0.029778,0.031155,0.032193,2.615983,0.003316,0.001121,0.002594,0.007978,0.090078,0.026630,0.077970,0.004387,0.078040,0.127736,0.041222,0.045009,0.080046,0.006954,0.049330,0.229205,0.370490,0.014363,0.009824,0.038374,0.264722,0.319970,0.006064,0.005180,0.061101,0.107480,0.157653,0.008237,0.041293,0.070043,0.061727,0.071080,0.041203,0.006755,0.035953,0.022876,0.094396,0.017900,0.050175,0.047444,0.038630,0.038520,0.006557,0.211255,0.053627,0.050811,0.007938,Not run,Not run,0.001301,0.003296,0.005028
quartz,18,Base_OpenMP,default,0.021043,0.107549,0.032628,0.018827,0.025503,0.057008,0.063423,0.064797,0.028026,0.040540,0.028868,1.233019,0.002820,0.000976,0.002854,0.007005,0.067496,0.026957,0.055844,0.005326,0.055850,0.199029,0.037417,0.044145,0.060804,0.008316,0.045314,0.154285,0.234280,0.019633,0.007313,0.032303,0.215082,0.173663,0.005561,0.004651,0.048522,0.098105,0.135289,0.006818,0.037410,0.065026,0.057356,0.065826,0.037281,0.007013,0.032394,0.023125,0.083462,0.018800,0.034630,0.032411,0.050111,0.049962,0.005924,0.167034,0.058583,0.047911,0.008397,Not run,Not run,0.001223,0.003063,0.004781
quartz,16,Base_OpenMP,default,0.022443,0.121425,0.035884,0.019922,0.027931,0.041373,0.068376,0.070381,0.032866,0.030152,0.032785,1.305386,0.003183,0.000927,0.002824,0.007897,0.083938,0.027947,0.077458,0.005809,0.077590,0.179104,0.040973,0.050565,0.085304,0.007702,0.049772,0.171180,0.261254,0.021611,0.010507,0.045848,0.259201,0.193851,0.006175,0.004271,0.051919,0.107379,0.147963,0.006459,0.040779,0.068790,0.062950,0.070156,0.040270,0.007452,0.036315,0.025419,0.099082,0.021231,0.034422,0.015027,0.057218,0.056037,0.006807,0.188743,0.054014,0.054322,0.008827,Not run,Not run,0.001307,0.003358,0.004936
quartz,8,Base_OpenMP,default,0.025394,0.236773,0.069910,0.035811,0.044782,0.078786,0.108902,0.116654,0.049633,0.054918,0.053455,1.537556,0.005580,0.000739,0.002425,0.014919,0.295000,0.047214,0.102389,0.009315,0.102514,0.123932,0.067551,0.145165,0.294681,0.013884,0.086657,0.338241,0.527977,0.035146,0.012032,0.055425,0.414799,0.381998,0.003880,0.004651,0.071969,0.167900,0.244471,0.010896,0.067428,0.087241,0.071969,0.091429,0.067264,0.012841,0.072948,0.061784,0.282506,0.039744,0.013195,0.006137,0.109354,0.111081,0.011437,0.373494,0.108524,0.106139,0.011323,Not run,Not run,0.001102,0.003215,0.004869
quartz,4,Base_OpenMP,default,0.047935,0.452133,0.131219,0.068702,0.085232,0.156446,0.204112,0.217686,0.093247,0.106428,0.096144,1.355946,0.010652,0.001220,0.004590,0.028614,0.382843,0.089722,0.189192,0.017749,0.190384,0.234298,0.125866,0.235551,0.429113,0.026069,0.163239,0.643631,0.982356,0.067486,0.022038,0.102490,0.773579,0.723959,0.006777,0.008646,0.134772,0.310975,0.453957,0.020215,0.126603,0.167239,0.133102,0.169092,0.125682,0.024159,0.138688,0.115651,0.464315,0.075305,0.014164,0.008819,0.208550,0.208467,0.021232,0.714028,0.199101,0.202309,0.021229,Not run,Not run,0.001954,0.006379,0.009418
quartz,72,Base_OpenMP,default,0.021850,0.066553,0.018700,0.008627,0.014263,0.031131,0.056294,0.055347,0.017392,0.022400,0.025869,2.643803,0.002292,0.002978,0.003286,0.004398,0.065896,0.021446,0.073083,0.007117,0.074372,0.205145,0.034925,0.023669,0.044845,0.004387,0.039800,0.105103,0.176677,0.008376,0.006798,0.033947,0.228725,0.156807,0.006763,0.004509,0.036703,0.096507,0.118937,0.005316,0.035049,0.066695,0.061727,0.049599,0.034427,0.004099,0.017758,0.011617,0.061503,0.010185,0.096676,0.103807,0.017512,0.017572,0.004141,0.094153,0.043067,0.024339,0.004564,Not run,Not run,0.001299,0.002161,0.004848
quartz,36,Base_OpenMP,default,0.022380,0.122516,0.032687,0.013020,0.020642,0.040176,0.067646,0.067678,0.029380,0.028730,0.029788,2.036576,0.003086,0.001570,0.002648,0.007249,0.073402,0.025624,0.075710,0.005031,0.060019,0.199032,0.039077,0.039779,0.057866,0.006458,0.047113,0.205408,0.361885,0.013365,0.012177,0.036644,0.250915,0.295253,0.006355,0.005747,0.059738,0.103714,0.142721,0.007660,0.039289,0.068343,0.061684,0.054096,0.039109,0.006172,0.032499,0.020660,0.076245,0.016625,0.058819,0.046552,0.033956,0.033962,0.005773,0.185242,0.050754,0.045722,0.007899,Not run,Not run,0.001366,0.003372,0.003716
quartz,32,Base_OpenMP,default,0.022647,0.136438,0.036130,0.014694,0.021775,0.043009,0.069129,0.067925,0.030223,0.030900,0.032313,2.437080,0.003400,0.001198,0.002581,0.007897,0.088136,0.026424,0.077827,0.004385,0.078036,0.127876,0.041235,0.045260,0.075858,0.006987,0.049463,0.237796,0.376885,0.014283,0.013152,0.038465,0.263854,0.302523,0.006168,0.006193,0.068221,0.107430,0.157070,0.008218,0.040946,0.070044,0.061988,0.070858,0.041053,0.006548,0.035921,0.022884,0.094326,0.017965,0.049983,0.047179,0.038601,0.038543,0.006550,0.211213,0.053893,0.050772,0.007956,Not run,Not run,0.001309,0.003257,0.005031
