no,corona,quartz,lassen,ruby
581,543.8609,2098.197,540.6847,839.0394
582,744.2219,2037.7199,556.9555,870.5823
583,1781.5563,5831.6236,1412.1919,2311.7654
584,454.5471,1868.0998,514.5966,750.4764
585,624.2794,1503.9341,347.0567,652.2802
586,1242.2461,2208.2412,511.4948,2838.8796
587,469.9436,1345.0221,389.0173,579.9204
588,951.4901,3982.3744,852.7117,1616.0448
589,2187.0229,8064.5024,2129.0102,3199.3002
590,1886.0649,7258.6925,1822.3395,3022.9213
591,986.8318,2570.8491,533.2229,1074.3359
592,1155.6145,2476.1383,589.8828,1015.4661
593,436.9797,1028.4086,232.9964,431.2726
594,239.9338,838.8716,232.6582,340.3366
595,1386.2534,1515.9269,448.8267,615.1263
596,748.0244,1025.532,253.1717,419.1485
597,1806.887,4691.1551,1162.8501,1823.3655
598,1559.6205,3993.2166,1211.4118,1659.0999
599,430.6343,1733.8144,496.9494,2379.7027
600,1625.0461,3693.6242,1016.5019,1441.4661
601,2000.1831,5822.3252,1257.037,2265.1445
602,610.2875,842.9161,220.0583,304.8961
603,1401.3874,4876.5017,1245.9521,1865.6219
604,872.2085,3097.8489,704.0695,1247.4453
605,1371.5631,5243.7642,1300.1708,2084.5885
606,1846.2565,4076.1945,1084.3297,1564.6597
607,508.8414,946.965,234.3106,1094.5345
608,1092.7079,2541.4124,624.8435,3226.9296
609,160.4941,590.1015,159.4696,233.2109
610,1651.5339,6304.791,1511.0991,2683.0305
611,2125.7055,6521.1468,1317.0256,2634.2811
612,179.6585,264.8471,75.8574,105.1543
613,1662.5203,4848.7171,1210.509,1930.6909
614,1424.6825,5979.7578,1828.2711,2330.9427
615,1462.689,2329.4184,578.556,868.3892
616,1678.5361,3411.7773,841.876,1399.7848
617,475.8708,1239.5155,376.9927,470.4478
618,135.3372,198.5879,50.534,80.4443
619,2182.5547,7700.2614,2090.5867,3159.0504
620,1110.898,3577.145,996.0758,1360.8176
621,342.4419,868.1533,249.0793,368.6731
622,1711.2654,6575.7614,1663.2691,2628.302
623,2186.9684,5065.2972,1498.1671,2042.0431
624,2111.686,5936.9291,1380.3734,2480.1737
625,1802.3487,3331.7326,821.4435,1352.0786
626,430.278,679.7021,169.9739,272.3233
627,306.8607,899.8127,213.4009,351.2181
628,1481.4347,4338.5889,1033.8757,1878.702
629,1709.2324,6509.9878,1472.0126,2537.3223
630,220.2739,818.2592,168.7051,357.7567
631,610.1423,1971.7404,490.1045,824.4468
632,860.1898,2530.2036,577.4583,981.4612
633,1002.9345,1438.8136,334.1155,601.1221
634,1442.3835,4065.4572,924.2561,1624.5923
635,818.5281,1407.5529,311.4113,602.14
636,54.8624,201.4806,55.694,79.4116
637,1119.9554,3898.3901,1234.3276,1641.4505
638,594.4618,1570.622,365.9169,623.3646
639,1933.8001,4776.3397,1059.6331,1985.1884
640,1943.6567,3584.9492,785.1916,1458.1398
641,2084.5376,8061.6936,2077.094,3190.1355
642,304.1708,618.1657,165.4002,241.0491
643,421.8742,1747.1806,455.4002,696.3914
644,874.4982,2327.9085,585.8348,885.1097
645,979.0793,1834.2937,463.7272,732.5145
646,667.4082,789.0106,188.9763,329.0037
647,267.2257,508.802,145.7295,198.4362
648,1884.8025,7262.167,1937.6395,2677.9417
649,1418.7052,2627.2829,737.6858,1076.3947
650,2003.5411,2539.5508,536.6299,941.6203
651,1233.9023,2370.9143,493.4947,892.3132
652,1980.7767,6897.3486,1658.8609,2582.5416
653,427.419,734.2165,203.1521,293.4512
654,1749.3026,6827.3276,2148.5123,2516.2049
655,502.7983,1542.8434,399.4326,630.5732
656,1897.5384,4058.5911,944.1806,1595.4275
657,1087.3313,3032.8793,647.7682,1182.9088
658,504.2655,1301.9739,376.4488,489.6608
659,576.5352,1392.3243,307.3511,576.8733
660,1115.8096,1351.308,313.261,540.1112
661,1635.5027,2636.0634,601.3774,1083.8891
662,2223.5459,3007.5025,659.5776,1201.5409
663,1732.6634,5496.8733,1709.8596,2203.5996
664,1041.1778,1695.0561,474.032,708.8266
665,1717.6471,7241.9278,1786.4121,2766.5973
666,693.5462,1352.6237,381.5862,559.7645
667,2197.7576,3430.2798,919.0518,1345.9096
668,1990.7799,5580.7981,1318.1061,2175.5789
669,1576.2526,1725.4922,492.1364,710.9994
670,1476.1678,2598.11,659.0467,1014.1864
671,793.754,1535.2695,457.1474,656.3032
672,67.325,129.6613,32.5922,50.8054
673,3.3803,6.3584,1.5257,2.6654
674,316.6686,706.391,166.9271,277.9099
675,1565.9507,4542.261,1113.7381,1742.2033
676,2125.5013,2781.5873,3810.0697,1088.593
677,128.3679,424.058,111.0332,166.6264
678,1405.0123,3310.2392,706.3107,1255.5679
679,1878.2247,3829.8188,971.7102,1529.3079
680,390.3312,433.8703,107.3014,172.7351
681,789.165,1794.2581,439.826,684.0313
682,285.2844,1132.0492,299.7507,430.7282
683,1674.728,3331.6968,812.0557,1327.3547
684,1280.4683,3541.5031,848.436,1432.8441
685,1056.8733,3749.8515,1065.2515,1513.5915
686,1839.2918,7279.384,10145.3132,2740.9396
687,2274.4426,6968.6951,1879.2966,2799.0865
688,341.3654,1017.2086,238.4389,400.5673
689,144.8143,439.0352,126.7494,164.1141
690,722.7422,1694.3791,374.1986,688.0582
691,589.8659,697.9391,171.8383,276.3521
692,109.4426,235.8939,67.0968,92.1074
693,210.5592,530.7254,130.7753,207.7559
694,2143.7226,3093.7442,792.8491,1267.8521
695,2008.3897,4022.8208,987.5311,1655.8494
696,638.2397,1042.7206,241.9721,426.0504
697,1259.3765,2455.1234,578.4405,1078.6784
698,373.3567,1377.9507,295.4472,550.3153
699,87.4893,351.7929,90.3796,146.86
700,629.7423,2151.2077,510.9271,784.7859
701,315.6634,1050.3851,290.3221,422.4175
702,286.3886,651.7065,175.3433,264.2604
703,1019.543,1483.523,395.1807,614.7527
704,867.5805,962.2631,219.695,393.7298
705,673.8601,1661.1314,415.2545,664.9538
706,988.0752,1585.7841,324.3672,671.1706
707,1134.2217,2339.6044,556.9399,933.2498
708,540.7611,734.076,200.634,294.0579
709,1672.3198,5935.6176,1432.0528,2486.716
710,1866.1624,6349.1145,1448.4452,2618.8343
711,678.066,1132.5166,325.0666,453.3289
712,23.1132,30.4574,7.0358,12.5213
713,25.0635,99.7438,23.3967,40.8533
714,627.3475,1962.8238,599.2641,804.9111
715,1100.3587,2390.3807,554.035,892.5089
716,2031.2294,4861.1739,1093.5734,1930.5559
717,1758.6566,6847.2762,1689.3335,2763.9164
718,276.2277,622.9542,139.6983,267.3323
719,345.5518,1319.2078,320.9736,503.8742
720,1706.2847,4761.6166,1293.3271,1831.9063
721,499.2473,1063.803,224.7016,498.6717
722,1377.2307,2159.392,3257.1371,860.5556
723,1858.5311,5667.1095,1517.2033,2260.8438
724,1485.6825,2053.3381,463.2665,873.6546
725,2252.0817,4867.203,1314.8029,1918.2435
726,699.5635,961.575,221.2439,345.7659
727,747.3956,1996.9733,473.6056,804.986
728,1173.7714,2551.4257,640.3334,1029.7698
729,1643.4598,5234.1707,1308.1827,2014.9977
730,1557.0955,5148.0938,1215.8488,1990.9336
731,1324.2996,4934.1697,1247.53,2104.1487
732,51.7621,101.2528,25.9029,40.8534
733,1714.3222,6906.456,1991.801,2607.7069
734,1181.5013,4751.2918,7170.6924,1901.9923
735,185.3886,485.511,121.9968,193.6221
736,906.9778,1511.8833,365.7021,639.0194
737,916.0677,2555.7795,577.9706,1061.2057
738,1285.3643,5221.9974,1360.4538,2132.0406
739,2283.5676,6558.2242,1565.4299,2701.5084
740,445.1227,1570.9164,354.7761,662.0348
741,1598.3727,1984.2383,455.2846,795.9832
742,1250.7703,4718.2829,1228.0992,1849.4408
743,1408.487,1616.7412,2469.919,611.4867
744,894.4535,3075.4611,646.0693,1267.4559
745,1295.5546,4384.1944,1054.0133,1734.0804
746,1646.5427,6837.2715,1708.3212,2666.0147
747,123.0754,286.2779,71.9413,117.3865
748,1745.7787,5812.3073,1325.6688,2326.1167
749,583.2597,1346.7899,336.4312,499.2939
750,2044.7303,4693.9875,6297.3864,1880.2551
751,2137.9608,8901.903,1945.4538,3598.3768
752,1912.1132,6021.4992,1650.3355,2445.0085
753,321.771,1264.0702,310.1215,519.8367
754,998.5675,3545.1205,854.4926,1407.5569
755,2245.1118,4540.3123,1271.015,1895.7024
756,1169.2341,1796.9699,470.9508,708.125
757,1822.5984,5784.7785,1755.291,2353.1327
758,1382.9586,4420.5617,986.9201,1680.2421
759,1985.741,8049.6842,2250.6793,3133.2769
760,372.1919,588.186,200.3768,249.5052
761,923.0771,3527.8068,789.394,1391.4603
762,1702.1576,4120.1563,1068.1091,1674.4196
763,192.0898,763.2631,186.3697,944.5771
764,114.2468,177.4638,46.6089,69.8677
765,1413.0941,4645.1699,1129.6503,5474.8017
766,237.0596,594.8269,179.186,241.5961
767,2175.5743,9002.3718,2468.2939,3501.8156
768,1043.6976,2857.168,698.306,1186.0712
769,1888.7574,7613.736,1877.2386,3268.0139
770,1135.5844,3979.0932,1149.1568,1560.7182
771,1221.5516,2825.3851,737.0004,1171.6737
772,1534.1278,5609.8926,1485.2455,2110.1429
773,2002.8157,8272.1719,2475.7247,3262.0741
774,222.8101,462.0525,127.4993,182.2803
775,1352.2928,4593.483,1086.6321,1796.748
776,2105.9953,6569.2359,1666.9622,2628.2402
777,10.6465,45.2142,10.6012,17.992
778,1900.5633,5344.2689,1384.8624,2092.2411
779,221.3779,672.4798,163.8599,257.3831
780,1098.5227,3444.3899,927.5039,1343.7402
781,2248.7623,6404.8285,1421.6243,2494.6059
782,778.7906,2902.8921,724.4895,1149.0531
783,1927.3731,5787.4161,1490.6776,2403.5747
784,901.5538,3335.5907,719.3434,1288.4775
785,2246.9615,4251.9492,993.4096,1644.8262
786,1630.4907,2971.7989,785.3342,1141.8458
787,201.618,779.8305,185.1061,304.4483
788,60.2941,143.4272,37.4758,56.6512
789,1530.9796,6128.1156,1924.9406,2423.9889
790,748.5556,1191.2524,272.9672,500.2791
791,1175.3723,2186.7255,523.6842,2772.0342
792,1944.0755,4930.0198,6824.3024,2064.5881
793,1212.2283,2509.6146,601.4388,974.1012
794,184.058,695.5,152.0963,279.4631
795,919.8964,3133.2044,797.9249,1322.6632
796,1644.1554,4996.3692,1311.7046,2037.6087
797,1981.0893,6292.0339,1348.4407,2505.5096
798,669.2368,1009.0335,1366.2016,423.4918
799,1549.6858,4199.9876,1070.2126,1818.9931
800,904.6774,3754.0643,1012.4244,1531.0404
801,844.2225,3013.5381,737.2581,1267.0646
802,2170.8628,8997.058,2337.4986,10469.9287
803,2061.4606,6729.936,1597.474,2580.5591
804,395.2754,1514.5895,368.7435,589.0373
805,812.6545,2659.9069,674.8601,1087.2441
806,485.8111,1420.9832,293.6144,545.313
807,1676.2047,3702.2569,843.831,1433.6195
808,1500.3615,6043.976,1541.5204,2469.9608
809,1665.9733,5339.0631,1236.7779,2052.9385
810,2043.3309,7167.1039,1757.5603,2861.9737
811,1771.8994,5466.4879,1341.6402,2078.2237
812,1916.0964,3227.7408,950.2049,1291.0855
813,661.6709,2069.1887,520.3071,844.8165
814,1924.6261,6867.1676,1583.922,2739.9218
815,1385.5991,4246.2952,1126.6289,1670.1247
816,1032.6627,3850.3257,813.3007,1539.4533
817,722.6904,2638.9045,630.2738,946.3627
818,1120.5385,3407.7052,876.6279,1412.6752
819,1478.5168,2255.0632,503.1778,883.2898
820,1850.9355,4179.079,1003.5594,5261.4031
821,1721.3087,6572.4449,1709.1401,2592.441
822,1765.3901,2317.8293,529.655,971.8742
823,202.4473,305.839,70.3838,121.0188
824,1663.0329,5722.943,1528.3084,2276.9457
825,140.0232,391.7097,103.6311,156.3127
826,1158.5765,1913.2057,516.8078,750.061
827,291.2645,509.8061,141.0839,217.8536
828,1816.3865,4559.7764,1064.3099,1804.9434
829,1910.6385,4677.4717,1098.4902,1958.7679
830,149.994,191.5305,46.5203,83.0011
831,171.8899,202.1761,44.4915,83.1957
832,1276.884,3895.9675,851.1379,1652.7555
833,1396.8751,5614.0484,1457.4276,2438.0544
834,1553.8025,1725.0012,461.7661,704.1874
835,655.7319,2290.9769,567.3411,851.6977
836,1877.0797,2847.3386,699.4396,1131.5941
837,1840.2384,5256.9416,1299.6921,1959.1434
838,1534.0626,3939.5235,935.9092,1640.352
839,237.6113,897.1159,224.6115,348.1643
840,1437.8218,5236.7627,1259.0375,2203.6502
841,1878.2415,7291.407,1986.1916,3008.1825
842,1501.0553,5273.7852,1613.4575,2068.4134
843,1048.096,2597.2215,686.8291,1141.983
844,1878.9045,6479.239,1561.6475,2499.3671
845,348.8552,468.4336,99.0806,176.5633
846,1149.5201,2201.4119,565.0703,851.3053
847,1900.4757,4831.1538,1357.3326,1984.7782
848,729.9461,1780.8904,424.389,783.5558
849,1645.2658,1871.1386,516.7884,727.6219
850,124.8105,460.3133,116.7395,173.689
851,1448.4712,2128.6345,487.2107,887.7743
852,2174.2652,2698.7246,770.5712,1085.8909
853,1580.8641,5506.0597,1141.7128,2361.8061
854,1849.4437,5038.7687,1406.3586,1979.6348
855,1034.0736,3607.1423,1090.7612,1405.8431
856,2081.2149,2297.2669,601.8451,938.7001
857,73.5957,195.0446,54.1271,219.0094
858,1742.9649,5703.7426,1230.8263,2199.3876
859,1632.5295,4557.7514,1071.3416,1810.4138
860,1037.6223,1527.5277,410.9111,598.1654
861,1866.8372,6656.7354,1707.8584,2551.3948
862,441.9059,764.478,184.3986,1041.5694
863,115.3009,458.3267,125.3947,181.5901
864,1561.7549,3417.5112,1075.2018,1340.8029
865,924.1566,3149.1334,684.4543,1219.1285
866,444.6081,1038.1537,251.7366,403.6026
867,1841.2361,2774.2963,688.2229,1090.7634
868,108.0859,176.4993,43.121,75.4649
869,1963.3778,4727.8366,1181.1072,1849.8021
870,1690.9131,5233.8535,1441.3004,2115.2018
871,2114.3568,5469.3549,1542.3987,2080.1501
872,756.0463,976.6469,1376.0487,388.2623
873,401.8649,910.6583,219.3192,371.7992
874,1127.9282,4507.25,1159.4991,1741.1529
875,2167.6269,4746.0474,1260.7044,1918.0857
876,1571.7566,2535.4977,621.7799,1043.76
877,998.9591,2905.0118,820.1141,1234.8183
878,2202.5302,3678.5962,925.7009,1519.409
879,39.5854,54.8612,78.6035,24.4134
880,783.3775,1735.5203,420.7965,695.7795
881,1229.7363,3560.8091,840.624,4459.4913
882,142.5784,225.7713,68.6231,93.575
883,253.465,322.674,85.9305,133.4884
884,1480.7902,2078.4543,542.9036,919.6696
885,2232.7886,2686.9571,643.9001,1042.269
886,805.9554,1696.202,380.4554,663.7055
887,658.6424,2446.5677,3680.5125,911.4445
888,2204.3169,5062.1051,1214.9935,2062.6052
889,354.7086,418.1435,99.648,162.1753
890,572.8073,1882.4399,2817.8144,727.8476
891,1935.6625,7052.0319,1657.6839,2688.2033
892,930.1728,2308.8179,609.0737,2782.6481
893,796.948,2517.6099,710.1468,989.66
894,671.1452,1844.8107,2677.5723,713.9128
895,1450.1393,3524.4025,938.8221,1294.2213
896,1614.471,2565.9023,643.4025,1014.4154
897,1490.1392,3640.7473,1011.3637,1426.9325
898,1366.1938,3319.242,811.2446,1350.0139
899,382.0793,1352.0748,392.8119,517.5604
900,1345.0848,2995.1485,748.7908,1097.8896
901,2022.0788,2504.3769,693.4465,986.1197
902,1266.6526,4259.8395,1012.4347,5099.9027
903,546.2553,2210.3696,533.3422,813.9417
904,485.0266,1293.0403,298.4007,530.0945
905,882.2802,3283.8593,762.4325,1362.1459
906,1173.3584,4772.9183,961.5347,1954.3119
907,2002.7826,3848.6059,1126.9758,1530.3587
908,807.9578,2882.3589,732.9247,1122.4275
909,1121.9341,3029.7635,595.6639,1263.5224
910,323.6127,990.313,282.7628,400.4532
911,40.1226,163.8439,39.3518,65.603
912,533.1293,614.4901,129.244,254.6193
913,1345.9699,4892.4458,1189.3272,1899.5315
914,302.1683,371.0632,90.276,148.2813
915,1307.7216,3068.5495,954.9654,1224.4471
916,1360.6956,3579.6033,1036.8315,1507.1151
917,520.9826,1888.9389,422.2289,726.858
918,1575.6953,3576.5591,867.0025,1566.3089
919,2185.0259,4420.7832,1157.9951,1680.0804
920,906.3038,2351.4682,571.1203,934.4979
921,2067.636,2890.093,646.117,1121.6214
922,575.6052,908.1649,231.2535,378.8023
923,166.5649,200.9466,46.7512,80.4619
924,1282.8164,2212.8434,641.5089,880.8247
925,722.2132,1478.3992,379.7628,597.3314
926,1581.8851,5701.3533,1372.3269,2285.8748
927,281.4971,1105.0512,286.8565,459.4563
928,683.708,2530.0262,542.9125,3009.416
929,961.1845,4085.1963,963.5944,1532.8081
930,148.7396,585.583,154.9215,233.7457
931,2219.0733,3989.665,973.7945,1541.4951
932,1723.5001,4505.3966,1018.9497,1737.3443
933,460.2937,1624.8575,399.1735,639.3857
934,669.2718,1391.6496,299.3237,548.5813
935,97.9568,413.0469,126.3395,549.5488
936,294.2042,528.0703,160.6519,208.7145
937,733.9759,1975.9162,416.8498,795.6681
938,1428.8139,2458.3564,612.1284,3219.251
939,1610.1604,4970.8416,1147.3992,2003.4387
940,349.75,784.2389,193.6519,323.5582
941,2209.9149,8550.0926,2072.2267,3499.3959
942,1975.9802,8031.5829,1887.6807,3182.0094
943,1912.7956,4484.8412,1341.4447,1856.8583
944,393.6524,1273.7758,344.3416,495.2018
945,613.3324,859.2735,223.8352,334.0689
946,2009.0027,5543.0174,1416.9138,2128.0259
947,2041.8771,6620.8271,1558.7542,8317.8679
948,1286.1235,2001.7451,435.0151,801.2343
949,1042.4855,2762.8604,703.3703,1134.2152
950,619.4881,2229.3629,637.404,995.8921
951,939.3243,2317.2587,590.0406,922.1893
952,862.6573,1880.7589,461.0741,731.1181
953,1282.9316,5010.209,1314.8107,1862.4647
954,1290.7855,1737.556,480.3011,689.2871
955,977.1998,4058.3541,925.2155,1481.536
956,1262.1365,2346.3741,714.6198,921.1004
957,1159.9477,3766.9636,821.9341,1524.6672
958,825.4795,1144.3858,316.041,461.8893
959,951.4911,3481.3773,794.7364,4369.3195
960,851.8274,2472.1682,514.3912,927.8299
961,2271.4637,3428.5423,819.4527,1405.415
962,1228.7388,3367.0781,835.641,1363.7211
963,1111.2387,4487.5457,1244.6725,1806.7121
964,1836.6979,4287.1877,931.9265,1679.5614
965,1260.494,1704.3059,426.7123,666.0957
966,2253.8577,3864.6144,895.5745,1514.6563
967,1901.0482,6409.4364,1619.9122,2583.7102
968,2005.2179,3024.4242,781.8422,1196.4664
969,2210.3602,3497.331,799.1571,1338.0687
970,1945.6155,4544.109,1125.2921,1860.2447
971,548.6401,893.6316,215.7575,1066.656
972,1916.734,6100.5049,1449.9079,2515.563
973,603.3954,2172.9883,583.7988,854.2425
974,1450.4035,3929.5266,967.1305,1617.5884
975,1085.5176,2288.9626,679.5526,915.0664
976,1175.2063,2731.1099,729.0334,1066.6523
977,504.0072,914.3944,213.9233,369.0542
978,1836.8545,2623.4038,717.7416,1009.7772
979,2007.3794,8279.3829,1685.0949,3250.9496
980,1770.4864,6811.1311,1829.2243,2720.5454
981,1653.9738,5785.2206,1269.1685,2287.4423
982,2115.214,8552.9114,13223.1811,3471.7876
983,981.0233,1443.4904,434.565,578.2626
984,969.5083,3167.8574,702.8003,1273.0632
985,507.9748,1974.5094,541.2373,766.8371
986,2139.3164,5229.5325,1304.0701,1930.5408
987,1210.3844,2276.0569,557.1326,848.2873
988,626.3475,685.2889,154.4784,265.8178
989,2171.0152,4630.3005,1196.8034,1913.435
990,838.7292,2884.0948,754.4584,1187.005
991,1375.8948,4727.957,1152.2246,1966.3057
992,1967.0776,5219.0576,1327.9488,6668.5277
993,417.5582,767.5978,189.9595,318.7446
994,1139.269,2576.1847,736.7305,1009.7384
995,1698.1001,2199.8409,611.8086,908.6336
996,1199.3897,1452.9232,358.8353,575.0228
997,443.8221,1267.0503,316.9671,525.9308
998,664.2761,2091.0766,485.148,2560.3889
999,1963.6096,2464.5544,594.1415,1050.1383
1000,170.4404,337.0409,72.3642,134.5542
1001,566.3944,2075.1587,499.9212,825.156
1002,532.1546,1630.124,398.6818,605.1728
1003,1043.2135,2420.6061,619.2874,947.7641
1004,1715.6457,3067.6641,616.1696,3848.5667
1005,980.761,2277.6204,523.3825,844.0931
1006,459.263,1443.9701,398.2249,592.2895
1007,921.2368,2375.3232,521.6901,889.2055
1008,1474.1037,5193.7517,1322.6608,2406.4835
1009,16.7659,19.2196,4.7029,7.79
1010,1484.7129,3456.0206,878.9688,1280.1729
1011,1193.2974,3479.6503,788.8897,1362.1849
1012,702.5403,1576.3969,423.0995,594.0222
1013,1743.7074,4792.1141,1514.9386,1984.811
1014,555.0188,826.0647,214.5192,300.4749
1015,959.3851,4074.72,1169.2142,1573.3756
1016,1396.2431,1941.7486,501.5537,840.384
1017,2161.8288,4593.6096,1042.4665,1748.7066
1018,2193.788,4499.6386,1051.0061,1803.5459
1019,5.262,12.6765,2.9281,5.1784
1020,1223.2116,2609.7678,585.4696,1074.7687
1021,1901.1418,3374.9991,810.9701,1393.8848
1022,1040.5417,4203.8468,1173.0146,1665.8848
1023,2111.2382,6651.4476,1947.5037,2734.4763
1024,2234.3592,4345.4397,1053.6004,1736.3933
1025,1597.1371,5607.3913,1293.2672,2176.6908
1026,384.5252,1292.8033,329.9084,510.2628
1027,1895.1667,5678.4656,1763.1584,2262.0212
1028,1284.9615,2110.5068,470.2448,921.9558
1029,399.0461,699.3546,182.6424,289.6933
1030,1400.0536,3074.1452,758.6527,4259.9578
1031,655.4294,1409.3149,341.6254,552.2514
1032,2142.7066,5944.9461,1446.7089,2331.4999
1033,149.6288,467.8515,135.3126,190.7219
1034,450.2502,1563.0733,374.4306,626.3192
1035,2014.1002,2195.462,552.7953,828.5434
1036,355.2123,1085.9598,249.6757,423.8528
1037,1384.5615,2605.9171,601.0155,1003.7961
1038,1850.661,5827.4336,1396.7172,2350.2586
1039,806.1298,2440.9233,544.8618,935.3711
1040,2152.4183,7855.8942,1869.9369,3302.1604
1041,2181.4412,5890.7562,1649.2754,2633.6766
1042,2174.4477,5550.444,1400.4035,2260.7811
1043,974.3293,3412.3761,962.3621,1473.6188
1044,715.9027,2311.799,542.7377,907.1971
1045,1881.7744,4286.7601,1095.1949,1755.1484
1046,1484.7179,2089.5118,638.5827,860.0603
1047,950.5353,1207.2471,296.3354,462.4006
1048,905.7613,3593.4034,883.4034,1402.3816
1049,74.4218,202.2986,49.8218,74.5746
1050,1646.0019,2372.6176,499.3126,911.7827
1051,1431.9465,2213.6574,517.8163,828.1402
1052,1600.5257,3646.885,1192.0494,1540.705
1053,551.666,2277.7262,578.3009,906.3887
1054,1300.7106,1683.0388,501.6079,651.6989
1055,897.0227,1673.4135,464.3124,638.5681
1056,865.8478,1757.1466,450.6001,685.4546
1057,45.8239,62.6306,16.6936,25.8286
1058,1646.3951,5857.4104,1602.5527,2333.595
1059,1792.3723,3447.951,897.2572,1494.2288
1060,2116.4689,8378.1473,2184.7406,3734.9608
1061,1815.602,7205.249,2112.5133,2940.6776
1062,1715.2998,2442.3558,708.7752,958.8083
1063,1294.4448,3409.2052,730.6152,1347.8499
1064,2209.5934,2534.532,589.405,1007.3634
1065,2028.1493,3887.0338,1105.5348,1578.4329
1066,1394.8,3123.2824,705.1292,4214.254
1067,2063.5638,5625.2813,1576.7672,2398.3029
1068,2259.1241,4575.13,1128.4182,1776.4574
1069,1101.6278,4532.2086,990.2275,1752.5565
1070,738.7609,1486.7175,359.588,609.5995
1071,1757.0398,3749.1518,956.8257,1499.0717
1072,1864.974,5055.5604,1257.1546,1961.5632
1073,2044.8561,8480.1923,2141.0438,3277.3122
1074,1854.0939,4520.187,1223.2774,1870.5384
1075,983.4157,2458.3791,602.8828,945.8976
1076,60.764,158.5428,39.3989,64.2506
1077,251.9049,600.5467,141.7745,247.276
1078,61.7338,106.3578,25.3726,42.1755
1079,2082.1475,4054.1011,1187.8558,1663.2739
1080,1838.6769,2361.5899,530.1477,969.761
