"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","perf::L1-DCACHE-STORES","perf::LLC-STORE-MISSES","perf::L1-DCACHE-LOADS","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORES","IO Bytes Written","IO Bytes Read","REALTIME (sec)","perf::DTLB-LOAD-MISSES","perf::DTLB-LOADS","perf::DTLB-STORE-MISSES","perf::DTLB-STORES","PAPI_TOT_INS","perf::ITLB-LOAD-MISSES","perf::ITLB-LOADS","perf::LLC-LOAD-MISSES","perf::LLC-LOADS","PAPI_VEC_DP (proxy)","PAPI_REF_CYC","PAPI_DP_OPS (proxy)","clx::RESOURCE_STALLS","clx::HW_INTERRUPTS"
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e REALTIME -e IO -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/4971ffbcd3b2ad5f8b896834991ed3a7', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/6a70a2a51423e5ab267dbaa12bb6d9c7', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/8ade8b39c40f6c3c5ff5de0e2d83f1f0', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/87cd6d2c22f6976ec868711ec933e09b', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/533382cdf732efa8e519ee152f57215e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/4186fe534826cdf7c3ffebb8f0101068', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/65f7c53cebb585e10abeae8a9741e61c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/bd9b2b9152933b050f7129033d5afc55', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/e7111991a1eb703ffe6653f56eeddcc2']",0.05,1.0,745.0,45.0,171.0,5.0,4443.0,11576.0,0.04554,48.0,1.0,123.0,204.0,2000000.0,1.0,546.0,550.0,9508.0,9.0,2000000.0,9.0,1.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/9075ab727a33c6412174411a63cb657d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/ec0950f9b642cc7835a71d94b7b3f4c8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/03353192255b01c9208e7db1edce19ee', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/82bb8fee2fc82b96458bb6c132773840', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/75a7d9c17527d8e718ff0707f36fc48e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/e53d3de73b8ba107377013a6987fde23', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/3c5896b74f123637ad16e7c111a7af93', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/c6b020356b985ba0496b062278ca56e1', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/0ba604b85f4dbb02928a0beae7ae93cf']",0.0333,1.0,274.0,1.0,2.0,4.0,3123.0,11576.0,0.040085,1911.0,1.0,1.0,222.0,2000000.0,2.0,1331.0,855.0,2.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/cbbd8bbe1c42bf5308f569aa019d6e6b', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/cdfc6d66c369c2755f5bd64a5b81ec99', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/2a20f016d3d78ef49005b99406f39f19', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7d3693ee1c4643bdf8196d1859f86747', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/45315ea4abf13840c34b7dba4807d58e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/34bdcf2489cdfab2a20cbd557ed63cc2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/3149fd37ec9b42463aee25d035b7c4ea', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/dce1cc451f4f6e72a5bc82759dd06c0a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/2b00edf80bdfb11e8765947221d57550']",0.05,1.0,661.0,1.0,2.0,1715.0,4123.0,11576.0,0.040304,2868.0,1.0,265.0,28926.0,2000000.0,32.0,1.0,2.0,2.0,9.0,2000000.0,9.0,1.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7a97760b6ae22ad4543216327c356ffc', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/0b638dd573dd5b87bf0c71e992f5a5d5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/3f8e7dfc7aa5f292ab4096ba69832864', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7c8e91de6933db8baa415d41ecd0d77c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/1e9b91ea4af5a2da13913b7f0156e17f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/3dafacac8474b68c49c9b8b0feed025f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/b669840235e6274069c7af0a8022ff0c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/faf9799724c7aa30cbd8ebadd17d7118', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/bc4ce617dd209275ec6e8f618aedc7f5']",0.0333,1.0,187.0,1.0,2.0,1152.0,3131.0,11576.0,0.040068000000000006,8692.0,1.0,218.0,224.0,2000000.0,3592.0,2118.0,1358.0,13371.0,9.0,2000000.0,9.0,1.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/93b4805bff1e2c06786ace9c0c577c7c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/0011645812907634fcdd937a5bb4c1e8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/c8caadbdd154a2a65ca5a5deb7708403', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/224c97d888e83ab66f14ca3a7cdc4295', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/524dccfa781950d78dad69d0e51f59e9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/2b23ff2f12f069c477462f9c7c5a44de', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/b8aba3432e5df3c08a4d3306483ab33b', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d9ec83a47b8e1bca48a92e78ce06f0d5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/57ef69b0975540b9105ec3295811a6fd']",0.0333,1.0,485.0,2.0,2.0,2433.0,4627.0,11576.0,0.040364,10299.0,1.0,1.0,28930.0,2000000.0,1.0,38.0,1.0,2.0,9.0,2000000.0,9.0,1.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/1cffc6def248c770bee517638ce0b073', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/be3d2b7d61ed3b8fb87d40bcc432f6a4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/6c674aafadf13eff70a49e22a0763c8c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/fbf748e39756b304ec4b8d326ecb21f6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/3fcfa3e15f34190fd9baa5de32b00736', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7351ea7ef72425f839dd7ee59e22afba', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7c01ad07dff5db1a52be9f135bb77a8c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d93fd2d8195999a207b07816ba457174', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/26017ba3485dc1651d7159b46051d149']",0.05,1.0,1171.0,1.0,2.0,1025.0,3123.0,11576.0,0.04008,1220.0,1.0,151.0,223.0,2000000.0,132.0,1.0,1638.0,2.0,"","","",2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/20d841326d446516cb11916c871aa24c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/498bbf9d2168699ec286be8fc8bc603e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d6eebb32c0a2698f60e3747e6d18644c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/8a8c39ee674fc3b046de54acab3e1123', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/dfad151334bf32c905ebe1a1394d6228', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/8d1add645b5f8a1cb4a6d34c5139043e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/a9e948ff2c482bf50864ccd788723ece', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d02e9bf8d3d3d28195fab5b3c3a655a7', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/f8aadea79dfa841fe0c3b2318f9f36b9']",0.05,1.0,385.0,2.0,2.0,3515.0,4635.0,11576.0,0.045469,5103.0,1.0,322.0,182.0,2000000.0,402.0,1.0,1.0,241.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/9b3e2f3beb6256f29038d80a13592fdc', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/abac9b0f35e77c336f9cd47f2c32ba2e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/8ef0e5ad9cd0302571aa950f7b43ee83', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/937c170b417f2828a9d888d1ee5e0568', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/0bd18e42c3b9cabab217e1445ff4fd2e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/1a29f558ad1ba617578df5f585431eca', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/78f036ee25b6cd08ae7e5abc1ac1b434', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/cf4a7a3a8e914b48d797b002331609da', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/4cad6c1f09ce1310759f9128a51fd7ae']",0.0333,1.0,185.0,1.0,2.0,671.0,3123.0,11576.0,0.040146,2254.0,1.0,124.0,223.0,2000000.0,1367.0,1544.0,1529.0,13242.0,9.0,2000000.0,9.0,1.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/b9e2f8140e09f1ce4c5551d0147bc21a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/5d5aee46fe1b759e8cb9a3bbf2b2829d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/0b5f387d310b04e30d3c147fa06c5fa6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/568d98bcd919d86a9dd7b46fde426041', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/1bb184e3b85864918abca467940253f6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d090ba7a1bfbf383f1bc25d11552e58f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/536923664ca44b5309cdeed55193250d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/412fe3daf6ee6d2828df4a2cfd58a53a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/f5f8bc649043ebfb9a4a544b21265f05']",0.0333,1.0,773.0,1.0,2.0,2188.0,4651.0,11576.0,0.045624,6398.0,1.0,177.0,179.0,2000000.0,1.0,766.0,1557.0,6309.0,9.0,2000000.0,9.0,1.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5.5 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/73952928003de058af6736328fdfb751', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/f944200b5c9f83fe7d4a488d516ac0cc', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d3ae0b860595816be5d9f6ebdb77dedc', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/1024fac8f553dae8e3601ad320ac65ef', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/6b12460c66fbcf832797358f0459aec8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/185f6379318e6e4144e2ce1def2a57c7', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/69ab2312c06b6087d0207e34a73bf3d7', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/c042132db4ee2bcfb949a8b7a05538aa', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/61f5fa60e4241a0961ed6c88782dfa8d']",0.0333,1.0,242.0,1.0,2.0,718.0,3115.0,11576.0,0.040099,2143.0,1.0,217.0,223.0,2000000.0,2.0,2.0,1454.0,2.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5.5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/42fe9cee7a81457e457e44c120684445', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/de6bb2b25340e72b337dac37bf14e435', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/dd5bcc6fcd624c6a43650b12276f4ffd', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/614b35e60d0e294eea8a7ca4b23dac7e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/bde57a29b707747a10faabe81b02642e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/51893d9742745bd3ab2c842b46d2e6f3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/59e979cf7f493a019cca5340a3b77d84', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/1f872e10084100170ce7faf8ecf9cc8f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7af4d9c5fbb952df5d08548904e3a7f1']",0.05,1.0,923.0,2.0,2.0,2201.0,4195.0,11576.0,0.040553,4475.0,1.0,242.0,196.0,2000000.0,1.0,548.0,2193.0,2.0,9.0,2000000.0,9.0,2.0,""
