"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","IO Bytes Written","IO Bytes Read","REALTIME (sec)","PAPI_TOT_INS","PAPI_VEC_DP (proxy)","PAPI_REF_CYC","PAPI_DP_OPS (proxy)","perf::L1-DCACHE-LOADS","perf::LLC-STORE-MISSES","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORES","perf::DTLB-LOAD-MISSES","perf::DTLB-STORES","perf::DTLB-STORE-MISSES"
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/af27ede8aa1acd633122973dc7ccc909', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/def035312bbf8b62b9e27204cdc23f11', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b855d411dcd0773e6428552c8b20c664', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a917c16e1e4418593bb2400ce6b348b8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3df00b378f7df9206d7bef124c60ba1e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ecd800b40ee7a964a10adbb19c927abb', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/09a14a578c2a96c7f3aa226c34779a17', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/de6bd7cbebe699096938c43831f90695', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/82e072ba2f37ead42ece384e5ed80b1d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e321926cc0135a93e9860d4e4c4631c3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ebfba6205f304dfbea8e1e8d93d6861b']",0.0333,3139.0,11576.0,0.045077,2000000.0,9.0,2000000.0,9.0,"",545.0,1.0,500.0,1411.0,214.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e REALTIME -e IO -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/87cd6d2c22f6976ec868711ec933e09b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/8ade8b39c40f6c3c5ff5de0e2d83f1f0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4971ffbcd3b2ad5f8b896834991ed3a7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6a70a2a51423e5ab267dbaa12bb6d9c7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/8851bbc3318cd9d05445980ec5bba6f5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e7111991a1eb703ffe6653f56eeddcc2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/65f7c53cebb585e10abeae8a9741e61c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/bd9b2b9152933b050f7129033d5afc55', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4186fe534826cdf7c3ffebb8f0101068', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/533382cdf732efa8e519ee152f57215e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/de989f95ba84078e95f5ca788e4fb0dc']",0.0333,4667.0,11576.0,0.040071,2000000.0,9.0,2000000.0,9.0,"",330.0,1.0,1170.0,1281.0,199.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e REALTIME -e IO -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/82bb8fee2fc82b96458bb6c132773840', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0a94e5e1c80a3557e90b316888e5de95', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b2870ae8aadc5edddba8c4ed7b61a513', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/03353192255b01c9208e7db1edce19ee', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ec0950f9b642cc7835a71d94b7b3f4c8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9075ab727a33c6412174411a63cb657d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0ba604b85f4dbb02928a0beae7ae93cf', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c6b020356b985ba0496b062278ca56e1', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3c5896b74f123637ad16e7c111a7af93', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e53d3de73b8ba107377013a6987fde23', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/75a7d9c17527d8e718ff0707f36fc48e']",0.05,3139.0,11576.0,0.045078,2000000.0,9.0,2000000.0,9.0,"",3121.0,1.0,904.0,1467.0,206.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7d3693ee1c4643bdf8196d1859f86747', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cdfc6d66c369c2755f5bd64a5b81ec99', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2a20f016d3d78ef49005b99406f39f19', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cbbd8bbe1c42bf5308f569aa019d6e6b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/dce1cc451f4f6e72a5bc82759dd06c0a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2b00edf80bdfb11e8765947221d57550', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3149fd37ec9b42463aee25d035b7c4ea', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/eb246283704f03f7c2da66321730f07f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/34bdcf2489cdfab2a20cbd557ed63cc2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/45315ea4abf13840c34b7dba4807d58e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f1388503d0d6a7a9df8b2dd443ca6f4c']",0.0333,4275.0,11576.0,0.040064,2000000.0,9.0,2000000.0,9.0,"",826.0,1.0,930.0,1383.0,208.0,305.0
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1e9b91ea4af5a2da13913b7f0156e17f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3dafacac8474b68c49c9b8b0feed025f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7c8e91de6933db8baa415d41ecd0d77c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3f8e7dfc7aa5f292ab4096ba69832864', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0b638dd573dd5b87bf0c71e992f5a5d5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7a97760b6ae22ad4543216327c356ffc', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/faf9799724c7aa30cbd8ebadd17d7118', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/bc4ce617dd209275ec6e8f618aedc7f5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c54adfa121b0c96855938352aa28182d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b669840235e6274069c7af0a8022ff0c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/367c3d19d7f2d2cf36e1b63c0ef9d92a']",0.05,3139.0,11576.0,0.045059,2000000.0,9.0,2000000.0,9.0,"",104.0,1.0,1165.0,1411.0,203.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9608347c8e71390805ca9fddc675fd41', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c8caadbdd154a2a65ca5a5deb7708403', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/99534dc3b97e513de0b68ac4ac462b27', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0011645812907634fcdd937a5bb4c1e8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/93b4805bff1e2c06786ace9c0c577c7c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d9ec83a47b8e1bca48a92e78ce06f0d5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/57ef69b0975540b9105ec3295811a6fd', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b8aba3432e5df3c08a4d3306483ab33b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2b23ff2f12f069c477462f9c7c5a44de', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/524dccfa781950d78dad69d0e51f59e9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/224c97d888e83ab66f14ca3a7cdc4295']",0.0333,4675.0,11576.0,0.045051,2000000.0,9.0,2000000.0,9.0,1.0,851.0,1.0,1160.0,2550.0,201.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6c674aafadf13eff70a49e22a0763c8c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/fbf748e39756b304ec4b8d326ecb21f6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/be3d2b7d61ed3b8fb87d40bcc432f6a4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/90775acb158574a26b8bfbcecb803c82', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1cffc6def248c770bee517638ce0b073', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/26017ba3485dc1651d7159b46051d149', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f011bfd117521ce2bcb0de739e5616c4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d93fd2d8195999a207b07816ba457174', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7351ea7ef72425f839dd7ee59e22afba', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3fcfa3e15f34190fd9baa5de32b00736', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7c01ad07dff5db1a52be9f135bb77a8c']",0.05,3139.0,11576.0,0.045095,2000000.0,"","","","",189.0,1.0,961.0,1449.0,216.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d6eebb32c0a2698f60e3747e6d18644c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/249da31654d5aa62b54cbc8743d093c4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/498bbf9d2168699ec286be8fc8bc603e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/20d841326d446516cb11916c871aa24c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f8aadea79dfa841fe0c3b2318f9f36b9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/11002d13af6454a6287b21ca34b98ef4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d02e9bf8d3d3d28195fab5b3c3a655a7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/8d1add645b5f8a1cb4a6d34c5139043e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a9e948ff2c482bf50864ccd788723ece', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/dfad151334bf32c905ebe1a1394d6228', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/8a8c39ee674fc3b046de54acab3e1123']",0.0333,4291.0,11576.0,1.0420360000000013,2000000.0,9.0,2000000.0,9.0,1.0,697.0,1.0,841.0,1772.0,33946.0,137.0
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cf4a7a3a8e914b48d797b002331609da', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ba23aa0b198d975fa2f8e96becf66120', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1a29f558ad1ba617578df5f585431eca', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0bd18e42c3b9cabab217e1445ff4fd2e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/78f036ee25b6cd08ae7e5abc1ac1b434', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/abac9b0f35e77c336f9cd47f2c32ba2e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/937c170b417f2828a9d888d1ee5e0568', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/8ef0e5ad9cd0302571aa950f7b43ee83', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9b3e2f3beb6256f29038d80a13592fdc', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4ea077ec7508c4170ad4f41d5231b729', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4cad6c1f09ce1310759f9128a51fd7ae']",0.05,3139.0,11576.0,0.045083000000000005,2000000.0,9.0,2000000.0,9.0,"",197.0,1.0,741.0,2476.0,202.0,""
"ec2-c6i.metal","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0b5f387d310b04e30d3c147fa06c5fa6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5d5aee46fe1b759e8cb9a3bbf2b2829d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b9e2f8140e09f1ce4c5551d0147bc21a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/84fb5354eaaf385fcac50d4a231b1c0c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f5f8bc649043ebfb9a4a544b21265f05', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/412fe3daf6ee6d2828df4a2cfd58a53a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d090ba7a1bfbf383f1bc25d11552e58f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/536923664ca44b5309cdeed55193250d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/19d290ea5a11cff2718754d2045823d9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/568d98bcd919d86a9dd7b46fde426041', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1bb184e3b85864918abca467940253f6']",0.0333,4675.0,11576.0,0.040067000000000005,2000000.0,9.0,2000000.0,9.0,"",639.0,1.0,758.0,1470.0,213.0,""
